county,precinct,office,district,party,candidate,votes,absentee/mail,provisional,election_day
Westmoreland,SALEM TOWNSHIP FIVE POINTS,State House,55,DEM,Davon Magwood,174,75,0,99
Westmoreland,SALEM TOWNSHIP HUGUS,State House,55,DEM,Davon Magwood,87,21,0,66
Westmoreland,SALEM TOWNSHIP MECHLINGS,State House,55,DEM,Davon Magwood,59,26,0,33
Westmoreland,SALEM TOWNSHIP NEW SALEM,State House,55,DEM,Davon Magwood,338,156,0,182
Westmoreland,SALEM TOWNSHIP SLICKVILLE,State House,55,DEM,Davon Magwood,82,26,0,56
Westmoreland,SALEM TOWNSHIP STEELES,State House,55,DEM,Davon Magwood,142,57,0,85
Westmoreland,SALEM TOWNSHIP TREES MILLS,State House,55,DEM,Davon Magwood,78,31,2,45
Westmoreland,UPPER BURRELL TOWNSHIP NO 1,State House,55,DEM,Davon Magwood,158,58,0,100
Westmoreland,UPPER BURRELL TOWNSHIP NO 2,State House,55,DEM,Davon Magwood,168,75,0,93
Westmoreland,WASHINGTON TOWNSHIP BEAMERS,State House,55,DEM,Davon Magwood,360,194,1,165
Westmoreland,WASHINGTON TOWNSHIP NORTH WASHINGTON,State House,55,DEM,Davon Magwood,224,96,3,125
Westmoreland,WASHINGTON TOWNSHIP OAKLAND CROSS ROADS,State House,55,DEM,Davon Magwood,222,100,2,120
Westmoreland,WASHINGTON TOWNSHIP PAULTON,State House,55,DEM,Davon Magwood,189,93,0,96
Westmoreland,ARNOLD 1-1,State House,55,NON,Write-in,0,0,0,0
Westmoreland,ARNOLD 1-2,State House,55,NON,Write-in,0,0,0,0
Westmoreland,ARNOLD 2-1,State House,55,NON,Write-in,0,0,0,0
Westmoreland,ARNOLD 2-2,State House,55,NON,Write-in,0,0,0,0
Westmoreland,ARNOLD 2-3,State House,55,NON,Write-in,0,0,0,0
Westmoreland,AVONMORE BORO,State House,55,NON,Write-in,0,0,0,0
Westmoreland,BELL TOWNSHIP PERRYSVILLE,State House,55,NON,Write-in,2,0,0,2
Westmoreland,BELL TOWNSHIP ROARING RUN,State House,55,NON,Write-in,0,0,0,0
Westmoreland,BELL TOWNSHIP SALINA,State House,55,NON,Write-in,0,0,0,0
Westmoreland,DELMONT BORO,State House,55,NON,Write-in,4,2,0,2
Westmoreland,DERRY TOWNSHIP ALTERS,State House,55,NON,Write-in,5,0,0,5
Westmoreland,DERRY TOWNSHIP SIMPSONS,State House,55,NON,Write-in,0,0,0,0
Westmoreland,EXPORT BORO,State House,55,NON,Write-in,3,0,0,3
Westmoreland,LOWER BURRELL 4-1,State House,55,NON,Write-in,0,0,0,0
Westmoreland,LOYALHANNA TOWNSHIP NO 1,State House,55,NON,Write-in,0,0,0,0
Westmoreland,LOYALHANNA TOWNSHIP NO 2,State House,55,NON,Write-in,0,0,0,0
Westmoreland,MURRYSVILLE EAST MANORDALE,State House,55,NON,Write-in,4,0,0,4
Westmoreland,MURRYSVILLE EAST MURRYSVILLE,State House,55,NON,Write-in,13,4,0,9
Westmoreland,MURRYSVILLE MANORDALE,State House,55,NON,Write-in,3,1,0,2
Westmoreland,MURRYSVILLE NEWLONSBURG 1,State House,55,NON,Write-in,2,0,0,2
Westmoreland,MURRYSVILLE NEWLONSBURG 2,State House,55,NON,Write-in,6,4,0,2
Westmoreland,MURRYSVILLE SARDIS 1,State House,55,NON,Write-in,3,1,0,2
Westmoreland,MURRYSVILLE SARDIS 2,State House,55,NON,Write-in,6,2,0,4
Westmoreland,MURRYSVILLE SOUTH MURRYSVILLE,State House,55,NON,Write-in,6,4,0,2
Westmoreland,MURRYSVILLE WEST MURRYSVILLE,State House,55,NON,Write-in,6,4,0,2
Westmoreland,NEW ALEXANDRIA BORO,State House,55,NON,Write-in,1,0,0,1
Westmoreland,NEW KENSINGTON 2ND WARD,State House,55,NON,Write-in,0,0,0,0
Westmoreland,NEW KENSINGTON 3-1,State House,55,NON,Write-in,2,0,0,2
Westmoreland,NEW KENSINGTON 3-2,State House,55,NON,Write-in,1,0,0,1
Westmoreland,NEW KENSINGTON 3-3,State House,55,NON,Write-in,0,0,0,0
Westmoreland,NEW KENSINGTON 3-4,State House,55,NON,Write-in,1,0,0,1
Westmoreland,NEW KENSINGTON 4-1,State House,55,NON,Write-in,0,0,0,0
Westmoreland,NEW KENSINGTON 4-2,State House,55,NON,Write-in,1,0,0,1
Westmoreland,NEW KENSINGTON 4-3,State House,55,NON,Write-in,0,0,0,0
Westmoreland,NEW KENSINGTON 4-4,State House,55,NON,Write-in,1,0,0,1
Westmoreland,NEW KENSINGTON 4-5,State House,55,NON,Write-in,1,0,0,1
Westmoreland,NEW KENSINGTON 5TH WARD,State House,55,NON,Write-in,0,0,0,0
Westmoreland,NEW KENSINGTON 6TH WARD,State House,55,NON,Write-in,0,0,0,0
Westmoreland,NEW KENSINGTON 7-1,State House,55,NON,Write-in,0,0,0,0
Westmoreland,NEW KENSINGTON 7-2,State House,55,NON,Write-in,0,0,0,0
Westmoreland,OKLAHOMA BORO,State House,55,NON,Write-in,1,1,0,0
Westmoreland,SALEM TOWNSHIP FIVE POINTS,State House,55,NON,Write-in,3,1,0,2
Westmoreland,SALEM TOWNSHIP HUGUS,State House,55,NON,Write-in,0,0,0,0
Westmoreland,SALEM TOWNSHIP MECHLINGS,State House,55,NON,Write-in,0,0,0,0
Westmoreland,SALEM TOWNSHIP NEW SALEM,State House,55,NON,Write-in,5,1,0,4
Westmoreland,SALEM TOWNSHIP SLICKVILLE,State House,55,NON,Write-in,0,0,0,0
Westmoreland,SALEM TOWNSHIP STEELES,State House,55,NON,Write-in,0,0,0,0
Westmoreland,SALEM TOWNSHIP TREES MILLS,State House,55,NON,Write-in,2,0,0,2
Westmoreland,UPPER BURRELL TOWNSHIP NO 1,State House,55,NON,Write-in,0,0,0,0
Westmoreland,UPPER BURRELL TOWNSHIP NO 2,State House,55,NON,Write-in,0,0,0,0
Westmoreland,WASHINGTON TOWNSHIP BEAMERS,State House,55,NON,Write-in,2,0,0,2
Westmoreland,WASHINGTON TOWNSHIP NORTH WASHINGTON,State House,55,NON,Write-in,1,0,0,1
Westmoreland,WASHINGTON TOWNSHIP OAKLAND CROSS ROADS,State House,55,NON,Write-in,4,1,0,3
Westmoreland,WASHINGTON TOWNSHIP PAULTON,State House,55,NON,Write-in,2,0,0,2
Westmoreland,IRWIN BORO 1ST WARD,State House,56,REP,Brian Rasel,184,24,1,159
Westmoreland,IRWIN BORO 2ND WARD,State House,56,REP,Brian Rasel,195,24,1,170
Westmoreland,IRWIN BORO 3RD WARD,State House,56,REP,Brian Rasel,246,48,3,195
Westmoreland,IRWIN BORO 4TH WARD,State House,56,REP,Brian Rasel,182,35,1,146
Westmoreland,IRWIN BORO 5TH WARD,State House,56,REP,Brian Rasel,206,45,2,159
Westmoreland,IRWIN BORO 6TH WARD,State House,56,REP,Brian Rasel,325,55,1,269
Westmoreland,IRWIN BORO 7TH WARD,State House,56,REP,Brian Rasel,378,67,0,311
Westmoreland,JEANNETTE 1ST WARD,State House,56,REP,Brian Rasel,127,23,1,103
Westmoreland,JEANNETTE 2-1,State House,56,REP,Brian Rasel,158,21,0,137
Westmoreland,JEANNETTE 2-2,State House,56,REP,Brian Rasel,323,54,7,262
Westmoreland,JEANNETTE 3RD WARD,State House,56,REP,Brian Rasel,546,98,2,446
Westmoreland,JEANNETTE 4TH WARD,State House,56,REP,Brian Rasel,105,15,1,89
Westmoreland,JEANNETTE 5-1,State House,56,REP,Brian Rasel,333,56,3,274
Westmoreland,JEANNETTE 5-2,State House,56,REP,Brian Rasel,704,126,2,576
Westmoreland,JEANNETTE 6TH WARD,State House,56,REP,Brian Rasel,888,203,8,677
Westmoreland,MANOR BORO,State House,56,REP,Brian Rasel,1719,465,5,1249
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-1,State House,56,REP,Brian Rasel,1038,270,0,768
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-2,State House,56,REP,Brian Rasel,130,18,1,111
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-3,State House,56,REP,Brian Rasel,1234,390,4,840
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-4,State House,56,REP,Brian Rasel,605,112,0,493
Westmoreland,NORTH HUNTINGDON TOWNSHIP 2-1,State House,56,REP,Brian Rasel,394,59,0,335
Westmoreland,NORTH HUNTINGDON TOWNSHIP 2-2,State House,56,REP,Brian Rasel,1061,215,3,843
Westmoreland,NORTH HUNTINGDON TOWNSHIP 2-3,State House,56,REP,Brian Rasel,613,102,3,508
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-1,State House,56,REP,Brian Rasel,710,166,2,542
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-3,State House,56,REP,Brian Rasel,401,82,1,318
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-4,State House,56,REP,Brian Rasel,201,34,2,165
Westmoreland,NORTH HUNTINGDON TOWNSHIP 5-1,State House,56,REP,Brian Rasel,371,79,1,291
Westmoreland,NORTH HUNTINGDON TOWNSHIP 5-2,State House,56,REP,Brian Rasel,1049,212,0,837
Westmoreland,NORTH HUNTINGDON TOWNSHIP 5-3,State House,56,REP,Brian Rasel,752,176,3,573
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-1,State House,56,REP,Brian Rasel,298,55,2,241
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-2,State House,56,REP,Brian Rasel,414,88,2,324
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-3,State House,56,REP,Brian Rasel,977,185,2,790
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-4,State House,56,REP,Brian Rasel,380,61,1,318
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-1,State House,56,REP,Brian Rasel,427,66,2,359
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-2,State House,56,REP,Brian Rasel,535,67,3,465
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-3,State House,56,REP,Brian Rasel,377,61,1,315
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-4,State House,56,REP,Brian Rasel,399,49,1,349
Westmoreland,NORTH IRWIN BORO,State House,56,REP,Brian Rasel,361,47,3,311
Westmoreland,PENN BORO,State House,56,REP,Brian Rasel,158,12,0,146
Westmoreland,PENN TOWNSHIP 1-1,State House,56,REP,Brian Rasel,1247,266,2,979
Westmoreland,PENN TOWNSHIP 1-2,State House,56,REP,Brian Rasel,944,239,5,700
Westmoreland,PENN TOWNSHIP 2-1,State House,56,REP,Brian Rasel,798,170,1,627
Westmoreland,PENN TOWNSHIP 2-2,State House,56,REP,Brian Rasel,1343,389,11,943
Westmoreland,PENN TOWNSHIP 3-1,State House,56,REP,Brian Rasel,1609,388,12,1209
Westmoreland,PENN TOWNSHIP 3-2,State House,56,REP,Brian Rasel,966,213,5,748
Westmoreland,PENN TOWNSHIP 4-1,State House,56,REP,Brian Rasel,1430,323,8,1099
Westmoreland,PENN TOWNSHIP 4-2,State House,56,REP,Brian Rasel,714,160,1,553
Westmoreland,PENN TOWNSHIP 5-1,State House,56,REP,Brian Rasel,796,180,0,616
Westmoreland,PENN TOWNSHIP 5-2,State House,56,REP,Brian Rasel,961,196,4,761
Westmoreland,PENN TOWNSHIP 5-3,State House,56,REP,Brian Rasel,445,105,2,338
Westmoreland,TRAFFORD BORO DISTRICT 1,State House,56,REP,Brian Rasel,630,114,4,512
Westmoreland,TRAFFORD BORO DISTRICT 2,State House,56,REP,Brian Rasel,705,140,6,559
Westmoreland,IRWIN BORO 1ST WARD,State House,56,NON,Write-in,9,4,0,5
Westmoreland,IRWIN BORO 2ND WARD,State House,56,NON,Write-in,9,2,0,7
Westmoreland,IRWIN BORO 3RD WARD,State House,56,NON,Write-in,11,8,0,3
Westmoreland,IRWIN BORO 4TH WARD,State House,56,NON,Write-in,5,4,0,1
Westmoreland,IRWIN BORO 5TH WARD,State House,56,NON,Write-in,11,4,0,7
Westmoreland,IRWIN BORO 6TH WARD,State House,56,NON,Write-in,7,3,0,4
Westmoreland,IRWIN BORO 7TH WARD,State House,56,NON,Write-in,20,11,0,9
Westmoreland,JEANNETTE 1ST WARD,State House,56,NON,Write-in,12,3,1,8
Westmoreland,JEANNETTE 2-1,State House,56,NON,Write-in,5,1,0,4
Westmoreland,JEANNETTE 2-2,State House,56,NON,Write-in,15,7,1,7
Westmoreland,JEANNETTE 3RD WARD,State House,56,NON,Write-in,19,10,0,9
Westmoreland,JEANNETTE 4TH WARD,State House,56,NON,Write-in,9,3,0,6
Westmoreland,JEANNETTE 5-1,State House,56,NON,Write-in,7,2,0,5
Westmoreland,JEANNETTE 5-2,State House,56,NON,Write-in,24,12,0,12
Westmoreland,JEANNETTE 6TH WARD,State House,56,NON,Write-in,21,7,0,14
Westmoreland,MANOR BORO,State House,56,NON,Write-in,48,25,0,23
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-1,State House,56,NON,Write-in,33,18,0,15
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-2,State House,56,NON,Write-in,3,1,0,2
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-3,State House,56,NON,Write-in,31,16,0,15
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-4,State House,56,NON,Write-in,24,13,0,11
Westmoreland,NORTH HUNTINGDON TOWNSHIP 2-1,State House,56,NON,Write-in,8,3,0,5
Westmoreland,NORTH HUNTINGDON TOWNSHIP 2-2,State House,56,NON,Write-in,32,18,0,14
Westmoreland,NORTH HUNTINGDON TOWNSHIP 2-3,State House,56,NON,Write-in,23,14,0,9
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-1,State House,56,NON,Write-in,21,9,0,12
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-3,State House,56,NON,Write-in,9,2,0,7
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-4,State House,56,NON,Write-in,5,1,0,4
Westmoreland,NORTH HUNTINGDON TOWNSHIP 5-1,State House,56,NON,Write-in,7,2,0,5
Westmoreland,NORTH HUNTINGDON TOWNSHIP 5-2,State House,56,NON,Write-in,19,13,0,6
Westmoreland,NORTH HUNTINGDON TOWNSHIP 5-3,State House,56,NON,Write-in,13,5,0,8
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-1,State House,56,NON,Write-in,14,8,0,6
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-2,State House,56,NON,Write-in,20,4,0,16
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-3,State House,56,NON,Write-in,34,16,0,18
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-4,State House,56,NON,Write-in,16,8,0,8
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-1,State House,56,NON,Write-in,14,4,0,10
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-2,State House,56,NON,Write-in,14,5,0,9
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-3,State House,56,NON,Write-in,8,4,0,4
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-4,State House,56,NON,Write-in,9,6,0,3
Westmoreland,NORTH IRWIN BORO,State House,56,NON,Write-in,12,6,0,6
Westmoreland,PENN BORO,State House,56,NON,Write-in,3,1,0,2
Westmoreland,PENN TOWNSHIP 1-1,State House,56,NON,Write-in,42,23,0,19
Westmoreland,PENN TOWNSHIP 1-2,State House,56,NON,Write-in,30,18,0,12
Westmoreland,PENN TOWNSHIP 2-1,State House,56,NON,Write-in,22,10,1,11
Westmoreland,PENN TOWNSHIP 2-2,State House,56,NON,Write-in,31,18,0,13
Westmoreland,PENN TOWNSHIP 3-1,State House,56,NON,Write-in,38,19,0,19
Westmoreland,PENN TOWNSHIP 3-2,State House,56,NON,Write-in,27,13,0,14
Westmoreland,PENN TOWNSHIP 4-1,State House,56,NON,Write-in,36,20,0,16
Westmoreland,PENN TOWNSHIP 4-2,State House,56,NON,Write-in,32,16,1,15
Westmoreland,PENN TOWNSHIP 5-1,State House,56,NON,Write-in,17,10,0,7
Westmoreland,PENN TOWNSHIP 5-2,State House,56,NON,Write-in,33,15,0,18
Westmoreland,PENN TOWNSHIP 5-3,State House,56,NON,Write-in,13,9,0,4
Westmoreland,TRAFFORD BORO DISTRICT 1,State House,56,NON,Write-in,31,12,0,19
Westmoreland,TRAFFORD BORO DISTRICT 2,State House,56,NON,Write-in,22,2,0,20
Westmoreland,ADAMSBURG BORO,State House,57,REP,Eric Nelson,71,12,2,57
Westmoreland,ARONA BORO,State House,57,REP,Eric Nelson,134,10,0,124
Westmoreland,GREENSBURG 1-1,State House,57,REP,Eric Nelson,139,33,1,105
Westmoreland,GREENSBURG 1-2,State House,57,REP,Eric Nelson,587,171,2,414
Westmoreland,GREENSBURG 2-1,State House,57,REP,Eric Nelson,136,38,0,98
Westmoreland,GREENSBURG 2-2,State House,57,REP,Eric Nelson,304,72,1,231
Westmoreland,GREENSBURG 2-3,State House,57,REP,Eric Nelson,525,145,6,374
Westmoreland,GREENSBURG 2-4,State House,57,REP,Eric Nelson,1148,304,5,839
Westmoreland,GREENSBURG 3RD WARD,State House,57,REP,Eric Nelson,163,43,1,119
Westmoreland,GREENSBURG 4-1,State House,57,REP,Eric Nelson,201,53,3,145
Westmoreland,GREENSBURG 5-1,State House,57,REP,Eric Nelson,348,57,3,288
Westmoreland,GREENSBURG 5-2,State House,57,REP,Eric Nelson,160,39,0,121
Westmoreland,GREENSBURG 6TH WARD,State House,57,REP,Eric Nelson,103,26,0,77
Westmoreland,GREENSBURG 7-1,State House,57,REP,Eric Nelson,551,117,0,434
Westmoreland,GREENSBURG 7-2,State House,57,REP,Eric Nelson,349,69,0,280
Westmoreland,GREENSBURG 8-1,State House,57,REP,Eric Nelson,324,67,0,257
Westmoreland,GREENSBURG 8-2,State House,57,REP,Eric Nelson,234,56,0,178
Westmoreland,HEMPFIELD TOWNSHIP #1 FOXHILL,State House,57,REP,Eric Nelson,1229,334,2,893
Westmoreland,HEMPFIELD TOWNSHIP #2 ALWINE,State House,57,REP,Eric Nelson,1776,509,7,1260
Westmoreland,HEMPFIELD TOWNSHIP #3 MAPLEWOOD,State House,57,REP,Eric Nelson,915,252,7,656
Westmoreland,HEMPFIELD TOWNSHIP #4 CARBON,State House,57,REP,Eric Nelson,1934,668,3,1263
Westmoreland,HEMPFIELD TOWNSHIP #5 WENDEL-HERMINIE,State House,57,REP,Eric Nelson,686,130,0,556
Westmoreland,HEMPFIELD TOWNSHIP #6 LUXOR,State House,57,REP,Eric Nelson,247,51,1,195
Westmoreland,HEMPFIELD TOWNSHIP #7 HANNASTOWN,State House,57,REP,Eric Nelson,188,17,1,170
Westmoreland,HEMPFIELD TOWNSHIP #8 BOVARD,State House,57,REP,Eric Nelson,347,72,3,272
Westmoreland,HEMPFIELD TOWNSHIP EAST ADAMSBURG,State House,57,REP,Eric Nelson,948,177,3,768
Westmoreland,HEMPFIELD TOWNSHIP EASTVIEW,State House,57,REP,Eric Nelson,462,137,1,324
Westmoreland,HEMPFIELD TOWNSHIP FORT ALLEN,State House,57,REP,Eric Nelson,1153,279,4,870
Westmoreland,HEMPFIELD TOWNSHIP GAYVILLE,State House,57,REP,Eric Nelson,220,57,2,161
Westmoreland,HEMPFIELD TOWNSHIP GRAPEVILLE,State House,57,REP,Eric Nelson,364,53,2,309
Westmoreland,HEMPFIELD TOWNSHIP HAYDENVILLE,State House,57,REP,Eric Nelson,496,105,0,391
Westmoreland,HEMPFIELD TOWNSHIP HIGH PARK,State House,57,REP,Eric Nelson,216,39,0,177
Westmoreland,HEMPFIELD TOWNSHIP LINCOLN HEIGHTS EAST,State House,57,REP,Eric Nelson,846,226,5,615
Westmoreland,HEMPFIELD TOWNSHIP LINCOLN HEIGHTS WEST,State House,57,REP,Eric Nelson,596,118,8,470
Westmoreland,HEMPFIELD TOWNSHIP MIDDLETOWN,State House,57,REP,Eric Nelson,538,107,3,428
Westmoreland,HEMPFIELD TOWNSHIP NEW STANTON,State House,57,REP,Eric Nelson,491,78,1,412
Westmoreland,HEMPFIELD TOWNSHIP NORTH CARBON,State House,57,REP,Eric Nelson,279,68,1,210
Westmoreland,HEMPFIELD TOWNSHIP SIBEL,State House,57,REP,Eric Nelson,147,30,1,116
Westmoreland,HEMPFIELD TOWNSHIP TODD,State House,57,REP,Eric Nelson,986,285,5,696
Westmoreland,HEMPFIELD TOWNSHIP UNIVERSITY,State House,57,REP,Eric Nelson,602,149,0,453
Westmoreland,HEMPFIELD TOWNSHIP VALLEY,State House,57,REP,Eric Nelson,846,166,2,678
Westmoreland,HEMPFIELD TOWNSHIP WEAVER'S OLD STAND,State House,57,REP,Eric Nelson,945,223,1,721
Westmoreland,HEMPFIELD TOWNSHIP WEGLEY,State House,57,REP,Eric Nelson,249,45,2,202
Westmoreland,HEMPFIELD TOWNSHIP WEST HEMPFIELD,State House,57,REP,Eric Nelson,1086,236,1,849
Westmoreland,HEMPFIELD TOWNSHIP WEST POINT,State House,57,REP,Eric Nelson,1491,479,3,1009
Westmoreland,NEW STANTON BORO,State House,57,REP,Eric Nelson,1076,207,8,861
Westmoreland,SOUTH GREENSBURG 1ST DISTRICT,State House,57,REP,Eric Nelson,496,116,2,378
Westmoreland,SOUTH GREENSBURG 2ND DISTRICT,State House,57,REP,Eric Nelson,462,92,2,368
Westmoreland,SOUTHWEST GREENSBURG 1ST DISTRICT,State House,57,REP,Eric Nelson,571,105,0,466
Westmoreland,SOUTHWEST GREENSBURG 2ND DISTRICT,State House,57,REP,Eric Nelson,307,58,1,248
Westmoreland,YOUNGWOOD BORO 1ST DISTRICT,State House,57,REP,Eric Nelson,577,118,0,459
Westmoreland,YOUNGWOOD BORO 2ND DISTRICT,State House,57,REP,Eric Nelson,263,58,3,202
Westmoreland,YOUNGWOOD BORO 3RD DISTRICT,State House,57,REP,Eric Nelson,469,84,3,382
Westmoreland,ADAMSBURG BORO,State House,57,NON,Write-in,1,0,0,1
Westmoreland,ARONA BORO,State House,57,NON,Write-in,5,2,0,3
Westmoreland,GREENSBURG 1-1,State House,57,NON,Write-in,10,4,0,6
Westmoreland,GREENSBURG 1-2,State House,57,NON,Write-in,42,18,0,24
Westmoreland,GREENSBURG 2-1,State House,57,NON,Write-in,11,7,0,4
Westmoreland,GREENSBURG 2-2,State House,57,NON,Write-in,30,14,0,16
Westmoreland,GREENSBURG 2-3,State House,57,NON,Write-in,26,11,0,15
Westmoreland,GREENSBURG 2-4,State House,57,NON,Write-in,54,28,0,26
Westmoreland,GREENSBURG 3RD WARD,State House,57,NON,Write-in,12,5,0,7
Westmoreland,GREENSBURG 4-1,State House,57,NON,Write-in,9,3,0,6
Westmoreland,GREENSBURG 5-1,State House,57,NON,Write-in,17,8,0,9
Westmoreland,GREENSBURG 5-2,State House,57,NON,Write-in,18,6,0,12
Westmoreland,GREENSBURG 6TH WARD,State House,57,NON,Write-in,7,5,0,2
Westmoreland,GREENSBURG 7-1,State House,57,NON,Write-in,26,12,0,14
Westmoreland,GREENSBURG 7-2,State House,57,NON,Write-in,22,8,0,14
Westmoreland,GREENSBURG 8-1,State House,57,NON,Write-in,24,13,0,11
Westmoreland,GREENSBURG 8-2,State House,57,NON,Write-in,10,1,0,9
Westmoreland,HEMPFIELD TOWNSHIP #1 FOXHILL,State House,57,NON,Write-in,39,21,0,18
Westmoreland,HEMPFIELD TOWNSHIP #2 ALWINE,State House,57,NON,Write-in,71,38,1,32
Westmoreland,HEMPFIELD TOWNSHIP #3 MAPLEWOOD,State House,57,NON,Write-in,39,17,0,22
Westmoreland,HEMPFIELD TOWNSHIP #4 CARBON,State House,57,NON,Write-in,61,37,0,24
Westmoreland,HEMPFIELD TOWNSHIP #5 WENDEL-HERMINIE,State House,57,NON,Write-in,12,6,0,6
Westmoreland,HEMPFIELD TOWNSHIP #6 LUXOR,State House,57,NON,Write-in,8,2,0,6
Westmoreland,HEMPFIELD TOWNSHIP #7 HANNASTOWN,State House,57,NON,Write-in,3,0,0,3
Westmoreland,HEMPFIELD TOWNSHIP #8 BOVARD,State House,57,NON,Write-in,11,8,0,3
Westmoreland,HEMPFIELD TOWNSHIP EAST ADAMSBURG,State House,57,NON,Write-in,32,13,0,19
Westmoreland,HEMPFIELD TOWNSHIP EASTVIEW,State House,57,NON,Write-in,21,8,0,13
Westmoreland,HEMPFIELD TOWNSHIP FORT ALLEN,State House,57,NON,Write-in,27,9,0,18
Westmoreland,HEMPFIELD TOWNSHIP GAYVILLE,State House,57,NON,Write-in,11,5,0,6
Westmoreland,HEMPFIELD TOWNSHIP GRAPEVILLE,State House,57,NON,Write-in,13,3,0,10
Westmoreland,HEMPFIELD TOWNSHIP HAYDENVILLE,State House,57,NON,Write-in,10,5,0,5
Westmoreland,HEMPFIELD TOWNSHIP HIGH PARK,State House,57,NON,Write-in,7,2,0,5
Westmoreland,HEMPFIELD TOWNSHIP LINCOLN HEIGHTS EAST,State House,57,NON,Write-in,27,19,0,8
Westmoreland,HEMPFIELD TOWNSHIP LINCOLN HEIGHTS WEST,State House,57,NON,Write-in,15,7,0,8
Westmoreland,HEMPFIELD TOWNSHIP MIDDLETOWN,State House,57,NON,Write-in,6,4,0,2
Westmoreland,HEMPFIELD TOWNSHIP NEW STANTON,State House,57,NON,Write-in,19,8,0,11
Westmoreland,HEMPFIELD TOWNSHIP NORTH CARBON,State House,57,NON,Write-in,10,5,0,5
Westmoreland,HEMPFIELD TOWNSHIP SIBEL,State House,57,NON,Write-in,5,2,0,3
Westmoreland,HEMPFIELD TOWNSHIP TODD,State House,57,NON,Write-in,31,18,0,13
Westmoreland,HEMPFIELD TOWNSHIP UNIVERSITY,State House,57,NON,Write-in,13,7,0,6
Westmoreland,HEMPFIELD TOWNSHIP VALLEY,State House,57,NON,Write-in,29,12,1,16
Westmoreland,HEMPFIELD TOWNSHIP WEAVER'S OLD STAND,State House,57,NON,Write-in,26,11,0,15
Westmoreland,HEMPFIELD TOWNSHIP WEGLEY,State House,57,NON,Write-in,11,6,0,5
Westmoreland,HEMPFIELD TOWNSHIP WEST HEMPFIELD,State House,57,NON,Write-in,36,18,0,18
Westmoreland,HEMPFIELD TOWNSHIP WEST POINT,State House,57,NON,Write-in,57,35,0,22
Westmoreland,NEW STANTON BORO,State House,57,NON,Write-in,41,14,3,24
Westmoreland,SOUTH GREENSBURG 1ST DISTRICT,State House,57,NON,Write-in,21,5,0,16
Westmoreland,SOUTH GREENSBURG 2ND DISTRICT,State House,57,NON,Write-in,17,6,0,11
Westmoreland,SOUTHWEST GREENSBURG 1ST DISTRICT,State House,57,NON,Write-in,32,12,1,19
Westmoreland,SOUTHWEST GREENSBURG 2ND DISTRICT,State House,57,NON,Write-in,18,3,0,15
Westmoreland,YOUNGWOOD BORO 1ST DISTRICT,State House,57,NON,Write-in,18,10,0,8
Westmoreland,YOUNGWOOD BORO 2ND DISTRICT,State House,57,NON,Write-in,12,6,0,6
Westmoreland,YOUNGWOOD BORO 3RD DISTRICT,State House,57,NON,Write-in,20,6,0,14
Westmoreland,EAST HUNTINGDON TOWNSHIP BESSEMER #1,State House,58,REP,Eric Davanzo,311,32,1,278
Westmoreland,EAST HUNTINGDON TOWNSHIP BESSEMER #2,State House,58,REP,Eric Davanzo,659,99,1,559
Westmoreland,EAST HUNTINGDON TOWNSHIP RUFFSDALE,State House,58,REP,Eric Davanzo,673,86,0,587
Westmoreland,EAST HUNTINGDON TOWNSHIP STONERS,State House,58,REP,Eric Davanzo,346,40,0,306
Westmoreland,EAST HUNTINGDON TOWNSHIP STROHMS,State House,58,REP,Eric Davanzo,402,40,2,360
Westmoreland,EAST HUNTINGDON TOWNSHIP WHITES,State House,58,REP,Eric Davanzo,756,160,5,591
Westmoreland,HUNKER BORO,State House,58,REP,Eric Davanzo,130,14,0,116
