county,precinct,office,district,party,candidates,votes,,,
Lancaster,Manor Twp - Leisure Dist,General Assembly,41,REP,Brett R. Miller,945,,,
Lancaster,Manor Twp - Manor New Dist,General Assembly,41,REP,Brett R. Miller,797,,,
Lancaster,Manor Twp - Washington Boro Dist,General Assembly,41,REP,Brett R. Miller,534,,,
Lancaster,Manor Twp - West Lancaster Dist,General Assembly,41,REP,Brett R. Miller,469,,,
Lancaster,Manor Twp - New East Dist,General Assembly,41,REP,Brett R. Miller,837,,,
Lancaster,Manor Twp - Hershey Mill Dist,General Assembly,41,REP,Brett R. Miller,324,,,
Lancaster,Mountville Boro,General Assembly,41,,Write-ins,1,,,
Lancaster,Conestoga Twp,General Assembly,41,,Write-ins,1,,,
Lancaster,Hempfield East Twp - Centerville Dist,General Assembly,41,,Write-ins,2,,,
Lancaster,Hempfield East Twp - Cherry Hill Dist,General Assembly,41,,Write-ins,1,,,
Lancaster,Hempfield East Twp - Chestnut Ridge Dist,General Assembly,41,,Write-ins,1,,,
Lancaster,Hempfield East Twp - Indian Springs Dist,General Assembly,41,,Write-ins,2,,,
Lancaster,Hempfield East Twp - Kings District,General Assembly,41,,Write-ins,1,,,
Lancaster,Hempfield East Twp - Millcreek Dist,General Assembly,41,,Write-ins,1,,,
Lancaster,Hempfield East Twp - Pleasant View Dist,General Assembly,41,,Write-ins,1,,,
Lancaster,Hempfield West Twp - Silver Spring Dist,General Assembly,41,,Write-ins,1,,,
Lancaster,Hempfield West Twp - Oyster Point Dist,General Assembly,41,,Write-ins,2,,,
Lancaster,Hempfield West Twp - Highland Park Dist,General Assembly,41,,Write-ins,1,,,
Lancaster,Hempfield West Twp - Salunga Dist,General Assembly,41,,Write-ins,1,,,
Lancaster,Manor Twp - Bethel Dist,General Assembly,41,,Write-ins,1,,,
Lancaster,Manor Twp - Hambright Dist,General Assembly,41,,Write-ins,1,,,
Lancaster,Manor Twp - Indiantown Dist,General Assembly,41,,Write-ins,2,,,
Lancaster,Manor Twp - Leisure Dist,General Assembly,41,,Write-ins,1,,,
Lancaster,Manor Twp - Manor New Dist,General Assembly,41,,Write-ins,1,,,
Lancaster,Manor Twp - Washington Boro Dist,General Assembly,41,,Write-ins,1,,,
Lancaster,Manor Twp - West Lancaster Dist,General Assembly,41,,Write-ins,2,,,
Lancaster,Manor Twp - New East Dist,General Assembly,41,,Write-ins,2,,,
Lancaster,Manor Twp - Hershey Mill Dist,General Assembly,41,,Write-ins,1,,,
Lancaster,Strasburg Boro - 1st Ward,General Assembly,43,DEM,Jen Porter,269,,,
Lancaster,Strasburg Boro - 3rd Ward,General Assembly,43,DEM,Jen Porter,245,,,
Lancaster,Earl West Twp - Earlville Dist,General Assembly,43,DEM,Jen Porter,275,,,
Lancaster,Earl West Twp - Farmersville Dist,General Assembly,43,DEM,Jen Porter,205,,,
Lancaster,Earl West Twp - North District,General Assembly,43,DEM,Jen Porter,298,,,
Lancaster,Lampeter East Twp - 1st Dist,General Assembly,43,DEM,Jen Porter,352,,,
Lancaster,Lampeter East Twp - 2nd Dist,General Assembly,43,DEM,Jen Porter,384,,,
Lancaster,Lampeter East Twp - 3rd Dist,General Assembly,43,DEM,Jen Porter,177,,,
Lancaster,Lampeter East Twp - 4th Dist,General Assembly,43,DEM,Jen Porter,340,,,
Lancaster,Lampeter East Twp - 5th Dist,General Assembly,43,DEM,Jen Porter,334,,,
Lancaster,Lampeter East Twp - 6th Dist,General Assembly,43,DEM,Jen Porter,210,,,
Lancaster,Lampeter East Twp - 7th Dist,General Assembly,43,DEM,Jen Porter,268,,,
Lancaster,Lampeter East Twp - 8th Dist,General Assembly,43,DEM,Jen Porter,449,,,
Lancaster,Lampeter West Twp - Lampeter Dist,General Assembly,43,DEM,Jen Porter,337,,,
Lancaster,Lampeter West Twp - Lyndon Dist,General Assembly,43,DEM,Jen Porter,382,,,
Lancaster,Lampeter West Twp - Willow Street Dist,General Assembly,43,DEM,Jen Porter,428,,,
Lancaster,Lampeter West Twp - Locust Dist,General Assembly,43,DEM,Jen Porter,567,,,
Lancaster,Lampeter West Twp - Millport Dist,General Assembly,43,DEM,Jen Porter,418,,,
Lancaster,Lampeter West Twp - Lakes Dist,General Assembly,43,DEM,Jen Porter,373,,,
Lancaster,Lampeter West Twp - Windy Hill Dist,General Assembly,43,DEM,Jen Porter,542,,,
Lancaster,Lancaster Twp - 3rd Dist,General Assembly,43,DEM,Jen Porter,309,,,
Lancaster,Lancaster Twp - 6th Dist,General Assembly,43,DEM,Jen Porter,348,,,
Lancaster,Lancaster Twp - 8th Dist,General Assembly,43,DEM,Jen Porter,789,,,
Lancaster,Leacock Upper Twp - Bareville Dist,General Assembly,43,DEM,Jen Porter,302,,,
Lancaster,Leacock Upper Twp - Leacock Dist,General Assembly,43,DEM,Jen Porter,215,,,
Lancaster,Leacock Upper Twp - Leola Dist,General Assembly,43,DEM,Jen Porter,260,,,
Lancaster,Strasburg Twp,General Assembly,43,DEM,Jen Porter,372,,,
Lancaster,Strasburg Boro - 1st Ward,General Assembly,43,REP,Keith J. Greiner,506,,,
Lancaster,Strasburg Boro - 3rd Ward,General Assembly,43,REP,Keith J. Greiner,415,,,
Lancaster,Earl West Twp - Earlville Dist,General Assembly,43,REP,Keith J. Greiner,716,,,
Lancaster,Earl West Twp - Farmersville Dist,General Assembly,43,REP,Keith J. Greiner,633,,,
Lancaster,Earl West Twp - North District,General Assembly,43,REP,Keith J. Greiner,580,,,
Lancaster,Lampeter East Twp - 1st Dist,General Assembly,43,REP,Keith J. Greiner,603,,,
Lancaster,Lampeter East Twp - 2nd Dist,General Assembly,43,REP,Keith J. Greiner,579,,,
Lancaster,Lampeter East Twp - 3rd Dist,General Assembly,43,REP,Keith J. Greiner,506,,,
Lancaster,Lampeter East Twp - 4th Dist,General Assembly,43,REP,Keith J. Greiner,358,,,
Lancaster,Lampeter East Twp - 5th Dist,General Assembly,43,REP,Keith J. Greiner,347,,,
Lancaster,Lampeter East Twp - 6th Dist,General Assembly,43,REP,Keith J. Greiner,373,,,
Lancaster,Lampeter East Twp - 7th Dist,General Assembly,43,REP,Keith J. Greiner,727,,,
Lancaster,Lampeter East Twp - 8th Dist,General Assembly,43,REP,Keith J. Greiner,389,,,
Lancaster,Lampeter West Twp - Lampeter Dist,General Assembly,43,REP,Keith J. Greiner,694,,,
Lancaster,Lampeter West Twp - Lyndon Dist,General Assembly,43,REP,Keith J. Greiner,600,,,
Lancaster,Lampeter West Twp - Willow Street Dist,General Assembly,43,REP,Keith J. Greiner,786,,,
Lancaster,Lampeter West Twp - Locust Dist,General Assembly,43,REP,Keith J. Greiner,865,,,
Lancaster,Lampeter West Twp - Millport Dist,General Assembly,43,REP,Keith J. Greiner,661,,,
Lancaster,Lampeter West Twp - Lakes Dist,General Assembly,43,REP,Keith J. Greiner,656,,,
Lancaster,Lampeter West Twp - Windy Hill Dist,General Assembly,43,REP,Keith J. Greiner,1051,,,
Lancaster,Lancaster Twp - 3rd Dist,General Assembly,43,REP,Keith J. Greiner,155,,,
Lancaster,Lancaster Twp - 6th Dist,General Assembly,43,REP,Keith J. Greiner,263,,,
Lancaster,Lancaster Twp - 8th Dist,General Assembly,43,REP,Keith J. Greiner,332,,,
Lancaster,Leacock Upper Twp - Bareville Dist,General Assembly,43,REP,Keith J. Greiner,726,,,
Lancaster,Leacock Upper Twp - Leacock Dist,General Assembly,43,REP,Keith J. Greiner,610,,,
Lancaster,Leacock Upper Twp - Leola Dist,General Assembly,43,REP,Keith J. Greiner,489,,,
Lancaster,Strasburg Twp,General Assembly,43,REP,Keith J. Greiner,1072,,,
Lancaster,Earl West Twp - Farmersville Dist,General Assembly,43,,Write-ins,1,,,
Lancaster,Lampeter East Twp - 2nd Dist,General Assembly,43,,Write-ins,2,,,
Lancaster,Lampeter East Twp - 4th Dist,General Assembly,43,,Write-ins,2,,,
Lancaster,Lampeter East Twp - 5th Dist,General Assembly,43,,Write-ins,1,,,
Lancaster,Lampeter East Twp - 6th Dist,General Assembly,43,,Write-ins,1,,,
Lancaster,Lampeter East Twp - 7th Dist,General Assembly,43,,Write-ins,1,,,
Lancaster,Lampeter West Twp - Lampeter Dist,General Assembly,43,,Write-ins,1,,,
Lancaster,Lancaster Twp - 8th Dist,General Assembly,43,,Write-ins,3,,,
Lancaster,Strasburg Twp,General Assembly,43,,Write-ins,1,,,
Lancaster,Lancaster City - 1st Ward,General Assembly,96,DEM,Mike Sturla,289,,,
Lancaster,Lancaster City - 2nd Ward - 1st Precinct,General Assembly,96,DEM,Mike Sturla,443,,,
Lancaster,Lancaster City - 2nd Ward - 2nd Precinct,General Assembly,96,DEM,Mike Sturla,439,,,
Lancaster,Lancaster City - 3rd Ward,General Assembly,96,DEM,Mike Sturla,378,,,
Lancaster,Lancaster City - 4th Ward - 1st Precinct,General Assembly,96,DEM,Mike Sturla,183,,,
Lancaster,Lancaster City - 4th Ward - 2nd Precinct,General Assembly,96,DEM,Mike Sturla,222,,,
Lancaster,Lancaster City - 5th Ward - 1st Precinct,General Assembly,96,DEM,Mike Sturla,439,,,
Lancaster,Lancaster City - 5th Ward - 2nd Precinct,General Assembly,96,DEM,Mike Sturla,325,,,
Lancaster,Lancaster City - 5th Ward - 3rd Precinct,General Assembly,96,DEM,Mike Sturla,403,,,
Lancaster,Lancaster City - 6th Ward - 1st Precinct,General Assembly,96,DEM,Mike Sturla,413,,,
Lancaster,Lancaster City - 6th Ward - 2nd Precinct,General Assembly,96,DEM,Mike Sturla,276,,,
Lancaster,Lancaster City - 6th Ward - 3rd Precinct,General Assembly,96,DEM,Mike Sturla,422,,,
Lancaster,Lancaster City - 6th Ward - 4th Precinct,General Assembly,96,DEM,Mike Sturla,448,,,
Lancaster,Lancaster City - 6th Ward - 5th Precinct,General Assembly,96,DEM,Mike Sturla,436,,,
Lancaster,Lancaster City - 6th Ward - 6th Precinct,General Assembly,96,DEM,Mike Sturla,220,,,
Lancaster,Lancaster City - 6th Ward - 7th Precinct,General Assembly,96,DEM,Mike Sturla,449,,,
Lancaster,Lancaster City - 6th Ward - 8th Precinct,General Assembly,96,DEM,Mike Sturla,400,,,
Lancaster,Lancaster City - 7th Ward - 1st Precinct,General Assembly,96,DEM,Mike Sturla,346,,,
Lancaster,Lancaster City - 7th Ward - 2nd Precinct,General Assembly,96,DEM,Mike Sturla,343,,,
Lancaster,Lancaster City - 7th Ward - 3rd Precinct,General Assembly,96,DEM,Mike Sturla,220,,,
Lancaster,Lancaster City - 7th Ward - 4th Precinct,General Assembly,96,DEM,Mike Sturla,291,,,
Lancaster,Lancaster City - 7th Ward - 5th Precinct,General Assembly,96,DEM,Mike Sturla,240,,,
Lancaster,Lancaster City - 7th Ward - 6th Precinct,General Assembly,96,DEM,Mike Sturla,196,,,
Lancaster,Lancaster City - 7th Ward - 7th Precinct,General Assembly,96,DEM,Mike Sturla,312,,,
Lancaster,Lancaster City - 7th Ward - 8th Precinct (CV),General Assembly,96,DEM,Mike Sturla,117,,,
Lancaster,Lancaster City - 7th Ward - 8th Precinct (LS),General Assembly,96,DEM,Mike Sturla,176,,,
Lancaster,Lancaster City - 8th Ward - 1st Precinct,General Assembly,96,DEM,Mike Sturla,244,,,
Lancaster,Lancaster City - 8th Ward - 2nd Precinct,General Assembly,96,DEM,Mike Sturla,225,,,
Lancaster,Lancaster City - 8th Ward - 3rd Precinct,General Assembly,96,DEM,Mike Sturla,254,,,
Lancaster,Lancaster City - 8th Ward - 4th Precinct,General Assembly,96,DEM,Mike Sturla,533,,,
Lancaster,Lancaster City - 8th Ward - 5th Precinct,General Assembly,96,DEM,Mike Sturla,266,,,
Lancaster,Lancaster City - 8th Ward - 6th Precinct,General Assembly,96,DEM,Mike Sturla,266,,,
Lancaster,Lancaster City - 8th Ward - 7th Precinct,General Assembly,96,DEM,Mike Sturla,469,,,
Lancaster,Lancaster City - 8th Ward - 8th Precinct,General Assembly,96,DEM,Mike Sturla,450,,,
Lancaster,Lancaster City - 8th Ward - 9th Precinct,General Assembly,96,DEM,Mike Sturla,421,,,
Lancaster,Lancaster City - 9th Ward - 1st Precinct,General Assembly,96,DEM,Mike Sturla,560,,,
Lancaster,Lancaster City - 9th Ward - 2nd Precinct,General Assembly,96,DEM,Mike Sturla,122,,,
Lancaster,Lancaster City - 9th Ward - 3rd Precinct,General Assembly,96,DEM,Mike Sturla,506,,,
Lancaster,Lancaster City - 9th Ward - 4th Precinct,General Assembly,96,DEM,Mike Sturla,998,,,
Lancaster,Lancaster City - 9th Ward - 5th Precinct,General Assembly,96,DEM,Mike Sturla,561,,,
Lancaster,Lancaster Twp - 2nd Dist,General Assembly,96,DEM,Mike Sturla,333,,,
Lancaster,Lancaster Twp - 4th Dist,General Assembly,96,DEM,Mike Sturla,562,,,
Lancaster,Manheim Twp - 7th Dist - 96th,General Assembly,96,DEM,Mike Sturla,122,,,
Lancaster,Lancaster City - 1st Ward,General Assembly,96,,Write-ins,2,,,
Lancaster,Lancaster City - 2nd Ward - 1st Precinct,General Assembly,96,,Write-ins,5,,,
Lancaster,Lancaster City - 2nd Ward - 2nd Precinct,General Assembly,96,,Write-ins,7,,,
Lancaster,Lancaster City - 3rd Ward,General Assembly,96,,Write-ins,1,,,
Lancaster,Lancaster City - 4th Ward - 1st Precinct,General Assembly,96,,Write-ins,3,,,
Lancaster,Lancaster City - 4th Ward - 2nd Precinct,General Assembly,96,,Write-ins,2,,,
Lancaster,Lancaster City - 5th Ward - 1st Precinct,General Assembly,96,,Write-ins,14,,,
Lancaster,Lancaster City - 5th Ward - 2nd Precinct,General Assembly,96,,Write-ins,9,,,
Lancaster,Lancaster City - 5th Ward - 3rd Precinct,General Assembly,96,,Write-ins,10,,,
Lancaster,Lancaster City - 6th Ward - 1st Precinct,General Assembly,96,,Write-ins,12,,,
Lancaster,Lancaster City - 6th Ward - 2nd Precinct,General Assembly,96,,Write-ins,3,,,
Lancaster,Lancaster City - 6th Ward - 3rd Precinct,General Assembly,96,,Write-ins,11,,,
Lancaster,Lancaster City - 6th Ward - 4th Precinct,General Assembly,96,,Write-ins,7,,,
Lancaster,Lancaster City - 6th Ward - 5th Precinct,General Assembly,96,,Write-ins,7,,,
Lancaster,Lancaster City - 6th Ward - 6th Precinct,General Assembly,96,,Write-ins,3,,,
Lancaster,Lancaster City - 6th Ward - 7th Precinct,General Assembly,96,,Write-ins,16,,,
Lancaster,Lancaster City - 6th Ward - 8th Precinct,General Assembly,96,,Write-ins,10,,,
Lancaster,Lancaster City - 7th Ward - 1st Precinct,General Assembly,96,,Write-ins,6,,,
Lancaster,Lancaster City - 7th Ward - 2nd Precinct,General Assembly,96,,Write-ins,4,,,
Lancaster,Lancaster City - 7th Ward - 3rd Precinct,General Assembly,96,,Write-ins,2,,,
Lancaster,Lancaster City - 7th Ward - 4th Precinct,General Assembly,96,,Write-ins,1,,,
Lancaster,Lancaster City - 7th Ward - 5th Precinct,General Assembly,96,,Write-ins,2,,,
Lancaster,Lancaster City - 7th Ward - 6th Precinct,General Assembly,96,,Write-ins,1,,,
Lancaster,Lancaster City - 7th Ward - 7th Precinct,General Assembly,96,,Write-ins,2,,,
Lancaster,Lancaster City - 7th Ward - 8th Precinct (CV),General Assembly,96,,Write-ins,5,,,
Lancaster,Lancaster City - 7th Ward - 8th Precinct (LS),General Assembly,96,,Write-ins,7,,,
Lancaster,Lancaster City - 8th Ward - 1st Precinct,General Assembly,96,,Write-ins,5,,,
Lancaster,Lancaster City - 8th Ward - 2nd Precinct,General Assembly,96,,Write-ins,3,,,
Lancaster,Lancaster City - 8th Ward - 3rd Precinct,General Assembly,96,,Write-ins,5,,,
Lancaster,Lancaster City - 8th Ward - 4th Precinct,General Assembly,96,,Write-ins,9,,,
Lancaster,Lancaster City - 8th Ward - 5th Precinct,General Assembly,96,,Write-ins,7,,,
Lancaster,Lancaster City - 8th Ward - 6th Precinct,General Assembly,96,,Write-ins,8,,,
Lancaster,Lancaster City - 8th Ward - 8th Precinct,General Assembly,96,,Write-ins,5,,,
Lancaster,Lancaster City - 8th Ward - 9th Precinct,General Assembly,96,,Write-ins,6,,,
Lancaster,Lancaster City - 9th Ward - 1st Precinct,General Assembly,96,,Write-ins,12,,,
Lancaster,Lancaster City - 9th Ward - 2nd Precinct,General Assembly,96,,Write-ins,4,,,
Lancaster,Lancaster City - 9th Ward - 3rd Precinct,General Assembly,96,,Write-ins,17,,,
Lancaster,Lancaster City - 9th Ward - 4th Precinct,General Assembly,96,,Write-ins,34,,,
Lancaster,Lancaster City - 9th Ward - 5th Precinct,General Assembly,96,,Write-ins,15,,,
Lancaster,Lancaster Twp - 2nd Dist,General Assembly,96,,Write-ins,7,,,
Lancaster,Lancaster Twp - 4th Dist,General Assembly,96,,Write-ins,8,,,
Lancaster,Manheim Twp - 7th Dist - 96th,General Assembly,96,,Write-ins,2,,,
Lancaster,Lititz Boro - 1st Ward - 1st Precinct,General Assembly,97,DEM,Dana Hamp Gulick,254,,,
Lancaster,Lititz Boro - 1st Ward - 2nd Precinct,General Assembly,97,DEM,Dana Hamp Gulick,255,,,
Lancaster,Lititz Boro - 2nd Ward - 1st Precinct,General Assembly,97,DEM,Dana Hamp Gulick,246,,,
Lancaster,Lititz Boro - 2nd Ward - 2nd Precinct,General Assembly,97,DEM,Dana Hamp Gulick,313,,,
Lancaster,Lititz Boro - 3rd Ward - 1st Precinct,General Assembly,97,DEM,Dana Hamp Gulick,389,,,
Lancaster,Lititz Boro - 3rd Ward - 2nd Precinct,General Assembly,97,DEM,Dana Hamp Gulick,433,,,
Lancaster,Manheim Twp - 1st Dist,General Assembly,97,DEM,Dana Hamp Gulick,365,,,
Lancaster,Manheim Twp - 2nd Dist,General Assembly,97,DEM,Dana Hamp Gulick,361,,,
Lancaster,Manheim Twp - 3rd Dist,General Assembly,97,DEM,Dana Hamp Gulick,381,,,
Lancaster,Manheim Twp - 4th Dist,General Assembly,97,DEM,Dana Hamp Gulick,353,,,
Lancaster,Manheim Twp - 5th Dist,General Assembly,97,DEM,Dana Hamp Gulick,408,,,
Lancaster,Manheim Twp - 6th Dist,General Assembly,97,DEM,Dana Hamp Gulick,412,,,
Lancaster,Manheim Twp - 8th Dist,General Assembly,97,DEM,Dana Hamp Gulick,319,,,
Lancaster,Manheim Twp - 9th Dist,General Assembly,97,DEM,Dana Hamp Gulick,337,,,
Lancaster,Manheim Twp - 10th Dist,General Assembly,97,DEM,Dana Hamp Gulick,479,,,
Lancaster,Manheim Twp - 11th Dist,General Assembly,97,DEM,Dana Hamp Gulick,355,,,
Lancaster,Manheim Twp - 12th Dist,General Assembly,97,DEM,Dana Hamp Gulick,298,,,
Lancaster,Manheim Twp - 13th Dist,General Assembly,97,DEM,Dana Hamp Gulick,480,,,
Lancaster,Manheim Twp - 14th Dist,General Assembly,97,DEM,Dana Hamp Gulick,335,,,
Lancaster,Manheim Twp - 15th Dist,General Assembly,97,DEM,Dana Hamp Gulick,462,,,
Lancaster,Manheim Twp - 16th Dist,General Assembly,97,DEM,Dana Hamp Gulick,710,,,
Lancaster,Manheim Twp - 17th Dist,General Assembly,97,DEM,Dana Hamp Gulick,443,,,
Lancaster,Manheim Twp - 18th Dist,General Assembly,97,DEM,Dana Hamp Gulick,372,,,
Lancaster,Manheim Twp - 19th Dist,General Assembly,97,DEM,Dana Hamp Gulick,417,,,
Lancaster,Manheim Twp - 20th Dist,General Assembly,97,DEM,Dana Hamp Gulick,452,,,
Lancaster,Manheim Twp - 21st Dist,General Assembly,97,DEM,Dana Hamp Gulick,546,,,
Lancaster,Manheim Twp - 22nd Dist,General Assembly,97,DEM,Dana Hamp Gulick,473,,,
Lancaster,Manheim Twp - 23rd Dist,General Assembly,97,DEM,Dana Hamp Gulick,497,,,
Lancaster,Warwick Twp - Brunnerville Dist,General Assembly,97,DEM,Dana Hamp Gulick,272,,,
Lancaster,Warwick Twp - Kissel Hill Dist,General Assembly,97,DEM,Dana Hamp Gulick,371,,,
Lancaster,Warwick Twp - Rothsville Dist,General Assembly,97,DEM,Dana Hamp Gulick,283,,,
Lancaster,Warwick Twp - Woodcrest Dist,General Assembly,97,DEM,Dana Hamp Gulick,367,,,
Lancaster,Warwick Twp - Clay Newport Dist,General Assembly,97,DEM,Dana Hamp Gulick,475,,,
Lancaster,Warwick Twp - Hilltop Manor Dist,General Assembly,97,DEM,Dana Hamp Gulick,177,,,
Lancaster,Warwick Twp - Millport Dist,General Assembly,97,DEM,Dana Hamp Gulick,185,,,
Lancaster,Warwick Twp - Newport West Dist,General Assembly,97,DEM,Dana Hamp Gulick,378,,,
Lancaster,Warwick Twp - Southwest Dist,General Assembly,97,DEM,Dana Hamp Gulick,484,,,
Lancaster,Lititz Boro - 1st Ward - 1st Precinct,General Assembly,97,REP,Steve Mentzer,202,,,
Lancaster,Lititz Boro - 1st Ward - 2nd Precinct,General Assembly,97,REP,Steve Mentzer,320,,,
Lancaster,Lititz Boro - 2nd Ward - 1st Precinct,General Assembly,97,REP,Steve Mentzer,338,,,
Lancaster,Lititz Boro - 2nd Ward - 2nd Precinct,General Assembly,97,REP,Steve Mentzer,477,,,
Lancaster,Lititz Boro - 3rd Ward - 1st Precinct,General Assembly,97,REP,Steve Mentzer,476,,,
Lancaster,Lititz Boro - 3rd Ward - 2nd Precinct,General Assembly,97,REP,Steve Mentzer,587,,,
Lancaster,Manheim Twp - 1st Dist,General Assembly,97,REP,Steve Mentzer,577,,,
Lancaster,Manheim Twp - 2nd Dist,General Assembly,97,REP,Steve Mentzer,550,,,
Lancaster,Manheim Twp - 3rd Dist,General Assembly,97,REP,Steve Mentzer,413,,,
Lancaster,Manheim Twp - 4th Dist,General Assembly,97,REP,Steve Mentzer,424,,,
Lancaster,Manheim Twp - 5th Dist,General Assembly,97,REP,Steve Mentzer,466,,,
Lancaster,Manheim Twp - 6th Dist,General Assembly,97,REP,Steve Mentzer,607,,,
Lancaster,Manheim Twp - 8th Dist,General Assembly,97,REP,Steve Mentzer,285,,,
Lancaster,Manheim Twp - 9th Dist,General Assembly,97,REP,Steve Mentzer,342,,,
Lancaster,Manheim Twp - 10th Dist,General Assembly,97,REP,Steve Mentzer,488,,,
Lancaster,Manheim Twp - 11th Dist,General Assembly,97,REP,Steve Mentzer,223,,,
Lancaster,Manheim Twp - 12th Dist,General Assembly,97,REP,Steve Mentzer,355,,,
Lancaster,Manheim Twp - 13th Dist,General Assembly,97,REP,Steve Mentzer,667,,,
Lancaster,Manheim Twp - 14th Dist,General Assembly,97,REP,Steve Mentzer,394,,,
Lancaster,Manheim Twp - 15th Dist,General Assembly,97,REP,Steve Mentzer,407,,,
Lancaster,Manheim Twp - 16th Dist,General Assembly,97,REP,Steve Mentzer,814,,,
Lancaster,Manheim Twp - 17th Dist,General Assembly,97,REP,Steve Mentzer,328,,,
Lancaster,Manheim Twp - 18th Dist,General Assembly,97,REP,Steve Mentzer,368,,,
Lancaster,Manheim Twp - 19th Dist,General Assembly,97,REP,Steve Mentzer,310,,,
