county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,extra
Franklin,Washington Twp-2nd Dst,State House,90,,Overvotes,0,0,0,0,0
Franklin,Washington Twp-2nd Dst,State House,90,,Undervotes,245,102,142,1,0
Franklin,Washington Twp-3rd Dst,Registered Voters,,,,1478,,,,
Franklin,Washington Twp-3rd Dst,Ballots Cast,,,,1204,883,306,15,0
Franklin,Washington Twp-3rd Dst,Ballots Cast Blank,,,,1,0,1,0,0
Franklin,Washington Twp-3rd Dst,President,,REP,TRUMP and PENCE,828,698,118,12,0
Franklin,Washington Twp-3rd Dst,President,,DEM,BIDEN and HARRIS,349,167,179,3,0
Franklin,Washington Twp-3rd Dst,President,,LIB,JORGENSEN and COHEN,19,14,5,0,0
Franklin,Washington Twp-3rd Dst,President,,,Write-In: Scattered,2,0,2,0,0
Franklin,Washington Twp-3rd Dst,President,,,Write-In: Carroll Brian (All Variants),2,2,0,0,0
Franklin,Washington Twp-3rd Dst,President,,,Write-In: Hawkins Howie (All Variants),0,0,0,0,0
Franklin,Washington Twp-3rd Dst,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,President,,,Write-In: West Kanye (All Variants),0,0,0,0,0
Franklin,Washington Twp-3rd Dst,President,,,Write-In: Simmons Jade (All Variants),0,0,0,0,0
Franklin,Washington Twp-3rd Dst,President,,,Write-In: Invalid,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,President,,,Write-In Totals,4,2,2,0,0
Franklin,Washington Twp-3rd Dst,President,,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,President,,,Overvotes,1,0,1,0,0
Franklin,Washington Twp-3rd Dst,President,,,Undervotes,3,2,1,0,0
Franklin,Washington Twp-3rd Dst,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,813,680,121,12,0
Franklin,Washington Twp-3rd Dst,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,337,169,165,3,0
Franklin,Washington Twp-3rd Dst,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,19,13,6,0,0
Franklin,Washington Twp-3rd Dst,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,6,2,4,0,0
Franklin,Washington Twp-3rd Dst,ATTORNEY GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,ATTORNEY GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,ATTORNEY GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,ATTORNEY GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,ATTORNEY GENERAL,,,Overvotes,1,1,0,0,0
Franklin,Washington Twp-3rd Dst,ATTORNEY GENERAL,,,Undervotes,28,18,10,0,0
Franklin,Washington Twp-3rd Dst,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,825,686,127,12,0
Franklin,Washington Twp-3rd Dst,AUDITOR GENERAL,,DEM,NINA AHMAD,294,139,152,3,0
Franklin,Washington Twp-3rd Dst,AUDITOR GENERAL,,LIB,JENNIFER MOORE,34,24,10,0,0
Franklin,Washington Twp-3rd Dst,AUDITOR GENERAL,,GRE,OLIVIA FAISON,9,5,4,0,0
Franklin,Washington Twp-3rd Dst,AUDITOR GENERAL,,,Write-In: Invalid,1,1,0,0,0
Franklin,Washington Twp-3rd Dst,AUDITOR GENERAL,,,Write-In: Scattered,1,0,1,0,0
Franklin,Washington Twp-3rd Dst,AUDITOR GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,AUDITOR GENERAL,,,Write-In Totals,2,1,1,0,0
Franklin,Washington Twp-3rd Dst,AUDITOR GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,AUDITOR GENERAL,,,Overvotes,1,1,0,0,0
Franklin,Washington Twp-3rd Dst,AUDITOR GENERAL,,,Undervotes,39,27,12,0,0
Franklin,Washington Twp-3rd Dst,STATE TREASURER,,REP,STACY L. GARRITY,818,682,124,12,0
Franklin,Washington Twp-3rd Dst,STATE TREASURER,,DEM,JOE TORSELLA,315,151,161,3,0
Franklin,Washington Twp-3rd Dst,STATE TREASURER,,LIB,JOE SOLOSKI,28,20,8,0,0
Franklin,Washington Twp-3rd Dst,STATE TREASURER,,GRE,TIMOTHY RUNKLE,9,7,2,0,0
Franklin,Washington Twp-3rd Dst,STATE TREASURER,,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,STATE TREASURER,,,Write-In: Invalid,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,STATE TREASURER,,,Write-In: Scattered,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,STATE TREASURER,,,Write-In Totals,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,STATE TREASURER,,,Overvotes,1,1,0,0,0
Franklin,Washington Twp-3rd Dst,STATE TREASURER,,,Undervotes,33,22,11,0,0
Franklin,Washington Twp-3rd Dst,U.S. House,13,REP,JOHN JOYCE,860,710,138,12,0
Franklin,Washington Twp-3rd Dst,U.S. House,13,DEM,TODD ROWLEY,315,154,158,3,0
Franklin,Washington Twp-3rd Dst,U.S. House,13,,Write-In: Scattered,1,1,0,0,0
Franklin,Washington Twp-3rd Dst,U.S. House,13,,Write-In: Invalid,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,U.S. House,13,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,U.S. House,13,,Write-In Totals,1,1,0,0,0
Franklin,Washington Twp-3rd Dst,U.S. House,13,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,U.S. House,13,,Overvotes,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,U.S. House,13,,Undervotes,28,18,10,0,0
Franklin,Washington Twp-3rd Dst,State Senate,33,REP,DOUG MASTRIANO,844,704,128,12,0
Franklin,Washington Twp-3rd Dst,State Senate,33,DEM,RICH STERNER,333,161,169,3,0
Franklin,Washington Twp-3rd Dst,State Senate,33,,Write-In: Scattered,2,2,0,0,0
Franklin,Washington Twp-3rd Dst,State Senate,33,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,State Senate,33,,Write-In: Invalid,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,State Senate,33,,Write-In Totals,2,2,0,0,0
Franklin,Washington Twp-3rd Dst,State Senate,33,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,State Senate,33,,Overvotes,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,State Senate,33,,Undervotes,25,16,9,0,0
Franklin,Washington Twp-3rd Dst,State House,90,REP,PAUL SCHEMEL,1017,784,221,12,0
Franklin,Washington Twp-3rd Dst,State House,90,,Write-In: Scattered,41,18,23,0,0
Franklin,Washington Twp-3rd Dst,State House,90,,Write-In: Invalid,9,6,3,0,0
Franklin,Washington Twp-3rd Dst,State House,90,,Write-In: Laura Jeu,1,1,0,0,0
Franklin,Washington Twp-3rd Dst,State House,90,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,State House,90,,Write-In Totals,51,25,26,0,0
Franklin,Washington Twp-3rd Dst,State House,90,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-3rd Dst,State House,90,,Overvotes,1,1,0,0,0
Franklin,Washington Twp-3rd Dst,State House,90,,Undervotes,135,73,59,3,0
Franklin,Washington Twp-4th Dst,Registered Voters,,,,1549,,,,
Franklin,Washington Twp-4th Dst,Ballots Cast,,,,1199,977,218,4,0
Franklin,Washington Twp-4th Dst,Ballots Cast Blank,,,,0,0,0,0,0
Franklin,Washington Twp-4th Dst,President,,REP,TRUMP and PENCE,916,817,97,2,0
Franklin,Washington Twp-4th Dst,President,,DEM,BIDEN and HARRIS,263,145,116,2,0
Franklin,Washington Twp-4th Dst,President,,LIB,JORGENSEN and COHEN,16,12,4,0,0
Franklin,Washington Twp-4th Dst,President,,,Write-In: Scattered,2,1,1,0,0
Franklin,Washington Twp-4th Dst,President,,,Write-In: Invalid,2,2,0,0,0
Franklin,Washington Twp-4th Dst,President,,,Write-In: Hawkins Howie (All Variants),0,0,0,0,0
Franklin,Washington Twp-4th Dst,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Washington Twp-4th Dst,President,,,Write-In: Carroll Brian (All Variants),0,0,0,0,0
Franklin,Washington Twp-4th Dst,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-4th Dst,President,,,Write-In: West Kanye (All Variants),0,0,0,0,0
Franklin,Washington Twp-4th Dst,President,,,Write-In: Simmons Jade (All Variants),0,0,0,0,0
Franklin,Washington Twp-4th Dst,President,,,Write-In Totals,4,3,1,0,0
Franklin,Washington Twp-4th Dst,President,,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-4th Dst,President,,,Overvotes,0,0,0,0,0
Franklin,Washington Twp-4th Dst,President,,,Undervotes,0,0,0,0,0
Franklin,Washington Twp-4th Dst,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,872,765,105,2,0
Franklin,Washington Twp-4th Dst,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,254,153,100,1,0
Franklin,Washington Twp-4th Dst,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,21,15,6,0,0
Franklin,Washington Twp-4th Dst,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,19,17,1,1,0
Franklin,Washington Twp-4th Dst,ATTORNEY GENERAL,,,Write-In: Blank,1,1,0,0,0
Franklin,Washington Twp-4th Dst,ATTORNEY GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Washington Twp-4th Dst,ATTORNEY GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Washington Twp-4th Dst,ATTORNEY GENERAL,,,Write-In Totals,1,1,0,0,0
Franklin,Washington Twp-4th Dst,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-4th Dst,ATTORNEY GENERAL,,,Overvotes,2,2,0,0,0
Franklin,Washington Twp-4th Dst,ATTORNEY GENERAL,,,Undervotes,30,24,6,0,0
Franklin,Washington Twp-4th Dst,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,887,781,104,2,0
Franklin,Washington Twp-4th Dst,AUDITOR GENERAL,,DEM,NINA AHMAD,231,131,100,0,0
Franklin,Washington Twp-4th Dst,AUDITOR GENERAL,,LIB,JENNIFER MOORE,34,28,6,0,0
Franklin,Washington Twp-4th Dst,AUDITOR GENERAL,,GRE,OLIVIA FAISON,17,12,3,2,0
Franklin,Washington Twp-4th Dst,AUDITOR GENERAL,,,Write-In: Blank,1,1,0,0,0
Franklin,Washington Twp-4th Dst,AUDITOR GENERAL,,,Write-In: Scattered,1,1,0,0,0
Franklin,Washington Twp-4th Dst,AUDITOR GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Washington Twp-4th Dst,AUDITOR GENERAL,,,Write-In Totals,2,2,0,0,0
Franklin,Washington Twp-4th Dst,AUDITOR GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-4th Dst,AUDITOR GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Washington Twp-4th Dst,AUDITOR GENERAL,,,Undervotes,28,23,5,0,0
Franklin,Washington Twp-4th Dst,STATE TREASURER,,REP,STACY L. GARRITY,895,791,102,2,0
Franklin,Washington Twp-4th Dst,STATE TREASURER,,DEM,JOE TORSELLA,232,130,101,1,0
Franklin,Washington Twp-4th Dst,STATE TREASURER,,LIB,JOE SOLOSKI,22,17,5,0,0
Franklin,Washington Twp-4th Dst,STATE TREASURER,,GRE,TIMOTHY RUNKLE,19,14,4,1,0
Franklin,Washington Twp-4th Dst,STATE TREASURER,,,Write-In: Blank,1,1,0,0,0
Franklin,Washington Twp-4th Dst,STATE TREASURER,,,Write-In: Scattered,1,1,0,0,0
Franklin,Washington Twp-4th Dst,STATE TREASURER,,,Write-In: Invalid,0,0,0,0,0
Franklin,Washington Twp-4th Dst,STATE TREASURER,,,Write-In Totals,2,2,0,0,0
Franklin,Washington Twp-4th Dst,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-4th Dst,STATE TREASURER,,,Overvotes,0,0,0,0,0
Franklin,Washington Twp-4th Dst,STATE TREASURER,,,Undervotes,29,23,6,0,0
Franklin,Washington Twp-4th Dst,U.S. House,13,REP,JOHN JOYCE,911,811,98,2,0
Franklin,Washington Twp-4th Dst,U.S. House,13,DEM,TODD ROWLEY,259,143,114,2,0
Franklin,Washington Twp-4th Dst,U.S. House,13,,Write-In: Scattered,1,0,1,0,0
Franklin,Washington Twp-4th Dst,U.S. House,13,,Write-In: Invalid,0,0,0,0,0
Franklin,Washington Twp-4th Dst,U.S. House,13,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-4th Dst,U.S. House,13,,Write-In Totals,1,0,1,0,0
Franklin,Washington Twp-4th Dst,U.S. House,13,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-4th Dst,U.S. House,13,,Overvotes,0,0,0,0,0
Franklin,Washington Twp-4th Dst,U.S. House,13,,Undervotes,28,23,5,0,0
Franklin,Washington Twp-4th Dst,State Senate,33,REP,DOUG MASTRIANO,928,823,103,2,0
Franklin,Washington Twp-4th Dst,State Senate,33,DEM,RICH STERNER,247,136,109,2,0
Franklin,Washington Twp-4th Dst,State Senate,33,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-4th Dst,State Senate,33,,Write-In: Invalid,0,0,0,0,0
Franklin,Washington Twp-4th Dst,State Senate,33,,Write-In: Scattered,0,0,0,0,0
Franklin,Washington Twp-4th Dst,State Senate,33,,Write-In Totals,0,0,0,0,0
Franklin,Washington Twp-4th Dst,State Senate,33,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-4th Dst,State Senate,33,,Overvotes,0,0,0,0,0
Franklin,Washington Twp-4th Dst,State Senate,33,,Undervotes,24,18,6,0,0
Franklin,Washington Twp-4th Dst,State House,90,REP,PAUL SCHEMEL,1034,886,146,2,0
Franklin,Washington Twp-4th Dst,State House,90,,Write-In: Scattered,23,15,8,0,0
Franklin,Washington Twp-4th Dst,State House,90,,Write-In: Invalid,11,6,5,0,0
Franklin,Washington Twp-4th Dst,State House,90,,Write-In: Blank,2,0,2,0,0
Franklin,Washington Twp-4th Dst,State House,90,,Write-In: Laura Jeu,1,0,1,0,0
Franklin,Washington Twp-4th Dst,State House,90,,Write-In Totals,37,21,16,0,0
Franklin,Washington Twp-4th Dst,State House,90,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-4th Dst,State House,90,,Overvotes,1,0,1,0,0
Franklin,Washington Twp-4th Dst,State House,90,,Undervotes,127,70,55,2,0
Franklin,Washington Twp-5th Dst,Registered Voters,,,,3258,,,,
Franklin,Washington Twp-5th Dst,Ballots Cast,,,,2684,1899,754,31,0
Franklin,Washington Twp-5th Dst,Ballots Cast Blank,,,,0,0,0,0,0
Franklin,Washington Twp-5th Dst,President,,REP,TRUMP and PENCE,1825,1546,261,18,0
Franklin,Washington Twp-5th Dst,President,,DEM,BIDEN and HARRIS,812,322,479,11,0
Franklin,Washington Twp-5th Dst,President,,LIB,JORGENSEN and COHEN,39,26,12,1,0
Franklin,Washington Twp-5th Dst,President,,,Write-In: Scattered,4,3,0,1,0
Franklin,Washington Twp-5th Dst,President,,,Write-In: Invalid,1,1,0,0,0
Franklin,Washington Twp-5th Dst,President,,,Write-In: Hawkins Howie (All Variants),0,0,0,0,0
Franklin,Washington Twp-5th Dst,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Washington Twp-5th Dst,President,,,Write-In: Carroll Brian (All Variants),0,0,0,0,0
Franklin,Washington Twp-5th Dst,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-5th Dst,President,,,Write-In: West Kanye (All Variants),0,0,0,0,0
Franklin,Washington Twp-5th Dst,President,,,Write-In: Simmons Jade (All Variants),0,0,0,0,0
Franklin,Washington Twp-5th Dst,President,,,Write-In Totals,5,4,0,1,0
Franklin,Washington Twp-5th Dst,President,,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-5th Dst,President,,,Overvotes,0,0,0,0,0
Franklin,Washington Twp-5th Dst,President,,,Undervotes,3,1,2,0,0
Franklin,Washington Twp-5th Dst,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,1770,1488,265,17,0
Franklin,Washington Twp-5th Dst,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,781,314,456,11,0
Franklin,Washington Twp-5th Dst,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,55,39,16,0,0
Franklin,Washington Twp-5th Dst,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,25,16,8,1,0
Franklin,Washington Twp-5th Dst,ATTORNEY GENERAL,,,Write-In: Invalid,2,1,1,0,0
Franklin,Washington Twp-5th Dst,ATTORNEY GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-5th Dst,ATTORNEY GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Washington Twp-5th Dst,ATTORNEY GENERAL,,,Write-In Totals,2,1,1,0,0
Franklin,Washington Twp-5th Dst,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-5th Dst,ATTORNEY GENERAL,,,Overvotes,1,1,0,0,0
Franklin,Washington Twp-5th Dst,ATTORNEY GENERAL,,,Undervotes,50,40,8,2,0
Franklin,Washington Twp-5th Dst,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,1819,1513,290,16,0
Franklin,Washington Twp-5th Dst,AUDITOR GENERAL,,DEM,NINA AHMAD,671,241,419,11,0
Franklin,Washington Twp-5th Dst,AUDITOR GENERAL,,LIB,JENNIFER MOORE,89,63,26,0,0
Franklin,Washington Twp-5th Dst,AUDITOR GENERAL,,GRE,OLIVIA FAISON,23,16,6,1,0
Franklin,Washington Twp-5th Dst,AUDITOR GENERAL,,,Write-In: Invalid,1,1,0,0,0
Franklin,Washington Twp-5th Dst,AUDITOR GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-5th Dst,AUDITOR GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Washington Twp-5th Dst,AUDITOR GENERAL,,,Write-In Totals,1,1,0,0,0
Franklin,Washington Twp-5th Dst,AUDITOR GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-5th Dst,AUDITOR GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Washington Twp-5th Dst,AUDITOR GENERAL,,,Undervotes,81,65,13,3,0
Franklin,Washington Twp-5th Dst,STATE TREASURER,,REP,STACY L. GARRITY,1804,1509,278,17,0
Franklin,Washington Twp-5th Dst,STATE TREASURER,,DEM,JOE TORSELLA,722,279,432,11,0
Franklin,Washington Twp-5th Dst,STATE TREASURER,,LIB,JOE SOLOSKI,66,45,20,1,0
Franklin,Washington Twp-5th Dst,STATE TREASURER,,GRE,TIMOTHY RUNKLE,18,9,9,0,0
Franklin,Washington Twp-5th Dst,STATE TREASURER,,,Write-In: Invalid,1,1,0,0,0
Franklin,Washington Twp-5th Dst,STATE TREASURER,,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-5th Dst,STATE TREASURER,,,Write-In: Scattered,0,0,0,0,0
Franklin,Washington Twp-5th Dst,STATE TREASURER,,,Write-In Totals,1,1,0,0,0
Franklin,Washington Twp-5th Dst,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-5th Dst,STATE TREASURER,,,Overvotes,0,0,0,0,0
Franklin,Washington Twp-5th Dst,STATE TREASURER,,,Undervotes,73,56,15,2,0
Franklin,Washington Twp-5th Dst,U.S. House,13,REP,JOHN JOYCE,1866,1568,280,18,0
Franklin,Washington Twp-5th Dst,U.S. House,13,DEM,TODD ROWLEY,761,288,462,11,0
Franklin,Washington Twp-5th Dst,U.S. House,13,,Write-In: Scattered,3,0,3,0,0
Franklin,Washington Twp-5th Dst,U.S. House,13,,Write-In: Invalid,1,1,0,0,0
Franklin,Washington Twp-5th Dst,U.S. House,13,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-5th Dst,U.S. House,13,,Write-In Totals,4,1,3,0,0
Franklin,Washington Twp-5th Dst,U.S. House,13,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-5th Dst,U.S. House,13,,Overvotes,0,0,0,0,0
Franklin,Washington Twp-5th Dst,U.S. House,13,,Undervotes,53,42,9,2,0
Franklin,Washington Twp-5th Dst,State Senate,33,REP,DOUG MASTRIANO,1894,1586,288,20,0
Franklin,Washington Twp-5th Dst,State Senate,33,DEM,RICH STERNER,739,276,453,10,0
Franklin,Washington Twp-5th Dst,State Senate,33,,Write-In: Scattered,4,1,3,0,0
Franklin,Washington Twp-5th Dst,State Senate,33,,Write-In: Blank,0,0,0,0,0
Franklin,Washington Twp-5th Dst,State Senate,33,,Write-In: Invalid,0,0,0,0,0
Franklin,Washington Twp-5th Dst,State Senate,33,,Write-In Totals,4,1,3,0,0
Franklin,Washington Twp-5th Dst,State Senate,33,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-5th Dst,State Senate,33,,Overvotes,1,1,0,0,0
Franklin,Washington Twp-5th Dst,State Senate,33,,Undervotes,46,35,10,1,0
Franklin,Washington Twp-5th Dst,State House,90,REP,PAUL SCHEMEL,2255,1729,498,28,0
Franklin,Washington Twp-5th Dst,State House,90,,Write-In: Scattered,78,25,53,0,0
Franklin,Washington Twp-5th Dst,State House,90,,Write-In: Invalid,17,13,4,0,0
Franklin,Washington Twp-5th Dst,State House,90,,Write-In: Blank,4,0,4,0,0
Franklin,Washington Twp-5th Dst,State House,90,,Write-In: Laura Jeu,0,0,0,0,0
Franklin,Washington Twp-5th Dst,State House,90,,Write-In Totals,99,38,61,0,0
Franklin,Washington Twp-5th Dst,State House,90,,Not Assigned,0,0,0,0,0
Franklin,Washington Twp-5th Dst,State House,90,,Overvotes,0,0,0,0,0
Franklin,Washington Twp-5th Dst,State House,90,,Undervotes,330,132,195,3,0
Franklin,Waynesboro Boro-1W1P,Registered Voters,,,,1050,,,,
Franklin,Waynesboro Boro-1W1P,Ballots Cast,,,,750,536,204,10,0
Franklin,Waynesboro Boro-1W1P,Ballots Cast Blank,,,,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,President,,REP,TRUMP and PENCE,464,393,65,6,0
Franklin,Waynesboro Boro-1W1P,President,,DEM,BIDEN and HARRIS,269,129,136,4,0
Franklin,Waynesboro Boro-1W1P,President,,LIB,JORGENSEN and COHEN,15,12,3,0,0
Franklin,Waynesboro Boro-1W1P,President,,,Write-In: Scattered,2,2,0,0,0
Franklin,Waynesboro Boro-1W1P,President,,,Write-In: Hawkins Howie (All Variants),0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,President,,,Write-In: Carroll Brian (All Variants),0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,President,,,Write-In: West Kanye (All Variants),0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,President,,,Write-In: Simmons Jade (All Variants),0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,President,,,Write-In: Invalid,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,President,,,Write-In Totals,2,2,0,0,0
Franklin,Waynesboro Boro-1W1P,President,,,Not Assigned,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,President,,,Overvotes,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,President,,,Undervotes,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,437,365,66,6,0
Franklin,Waynesboro Boro-1W1P,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,269,132,133,4,0
Franklin,Waynesboro Boro-1W1P,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,16,16,0,0,0
Franklin,Waynesboro Boro-1W1P,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,10,7,3,0,0
Franklin,Waynesboro Boro-1W1P,ATTORNEY GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,ATTORNEY GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,ATTORNEY GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,ATTORNEY GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,ATTORNEY GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,ATTORNEY GENERAL,,,Undervotes,18,16,2,0,0
Franklin,Waynesboro Boro-1W1P,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,435,361,68,6,0
Franklin,Waynesboro Boro-1W1P,AUDITOR GENERAL,,DEM,NINA AHMAD,241,116,121,4,0
Franklin,Waynesboro Boro-1W1P,AUDITOR GENERAL,,LIB,JENNIFER MOORE,43,35,8,0,0
Franklin,Waynesboro Boro-1W1P,AUDITOR GENERAL,,GRE,OLIVIA FAISON,11,7,4,0,0
Franklin,Waynesboro Boro-1W1P,AUDITOR GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,AUDITOR GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,AUDITOR GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,AUDITOR GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,AUDITOR GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,AUDITOR GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,AUDITOR GENERAL,,,Undervotes,20,17,3,0,0
Franklin,Waynesboro Boro-1W1P,STATE TREASURER,,REP,STACY L. GARRITY,450,375,69,6,0
Franklin,Waynesboro Boro-1W1P,STATE TREASURER,,DEM,JOE TORSELLA,246,116,126,4,0
Franklin,Waynesboro Boro-1W1P,STATE TREASURER,,LIB,JOE SOLOSKI,22,21,1,0,0
Franklin,Waynesboro Boro-1W1P,STATE TREASURER,,GRE,TIMOTHY RUNKLE,10,5,5,0,0
Franklin,Waynesboro Boro-1W1P,STATE TREASURER,,,Write-In: Blank,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,STATE TREASURER,,,Write-In: Invalid,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,STATE TREASURER,,,Write-In: Scattered,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,STATE TREASURER,,,Write-In Totals,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Waynesboro Boro-1W1P,STATE TREASURER,,,Overvotes,1,0,1,0,0
Franklin,Waynesboro Boro-1W1P,STATE TREASURER,,,Undervotes,21,19,2,0,0
Franklin,Waynesboro Boro-1W1P,U.S. House,13,REP,JOHN JOYCE,464,392,65,7,0
Franklin,Waynesboro Boro-1W1P,U.S. House,13,DEM,TODD ROWLEY,266,127,136,3,0
