county,precinct,office,district,party,candidate,election_day,mail_in,votes
Mercer,Shenango East,State Treasurer,,DEM,Joe Torsella,62,96,158
Mercer,Shenango East,State Treasurer,,DEM,Write-In,2,0,2
Mercer,Shenango East,U.S. House,16,DEM,Kristy Gnibus,61,99,160
Mercer,Shenango East,U.S. House,16,DEM,Write-In,2,0,2
Mercer,Shenango East,General Assembly,7,DEM,Mark Longietti,71,107,178
Mercer,Shenango East,General Assembly,7,DEM,Write-In,1,1,2
Mercer,Shenango East,President,,REP,Donald J. Trump,98,52,150
Mercer,Shenango East,President,,REP,Roque Rocky De La Fuente,1,0,1
Mercer,Shenango East,President,,REP,Bill Weld,0,4,4
Mercer,Shenango East,President,,REP,Write-In,0,1,1
Mercer,Shenango East,Attorney General,,REP,Heather Heidelbaugh,86,53,139
Mercer,Shenango East,Attorney General,,REP,Write-In,0,0,0
Mercer,Shenango East,Auditor General,,REP,Timothy Defoor,81,53,134
Mercer,Shenango East,Auditor General,,REP,Write-In,0,0,0
Mercer,Shenango East,State Treasurer,,REP,Stacy L. Garrity,86,53,139
Mercer,Shenango East,State Treasurer,,REP,Write-In,0,0,0
Mercer,Shenango East,U.S. House,16,REP,Mike Kelly,93,53,146
Mercer,Shenango East,U.S. House,16,REP,Write-In,0,2,2
Mercer,Shenango East,General Assembly,7,REP,Write-In,12,12,24
Mercer,Shenango East,General Assembly,7,REP,Mark Longietti,9,9,18
Mercer,Shenango West,Registered Voters,,,,,,1210
Mercer,Shenango West,Registered Voters,,DEM,,,,590
Mercer,Shenango West,Registered Voters,,REP,,,,620
Mercer,Shenango West,Registered Voters,,NPA,,,,0
Mercer,Shenango West,Ballots Cast,,,,183,192,375
Mercer,Shenango West,Ballots Cast,,DEM,,75,139,214
Mercer,Shenango West,Ballots Cast,,REP,,108,53,161
Mercer,Shenango West,Ballots Cast,,NPA,,0,0,0
Mercer,Shenango West,President,,DEM,Bernie Sanders,13,10,23
Mercer,Shenango West,President,,DEM,Joseph R. Biden,40,117,157
Mercer,Shenango West,President,,DEM,Tulsi Gabbard,3,3,6
Mercer,Shenango West,President,,DEM,Elizabeth Warren,6,1,7
Mercer,Shenango West,President,,DEM,Write-In,3,4,7
Mercer,Shenango West,Attorney General,,DEM,Josh Shapiro,60,119,179
Mercer,Shenango West,Attorney General,,DEM,Write-In,0,0,0
Mercer,Shenango West,Auditor General,,DEM,H. Scott Conklin,5,7,12
Mercer,Shenango West,Auditor General,,DEM,Michael Lamb,32,93,125
Mercer,Shenango West,Auditor General,,DEM,Tracie Fountain,4,6,10
Mercer,Shenango West,Auditor General,,DEM,Rose Rosie Marie Davis,4,3,7
Mercer,Shenango West,Auditor General,,DEM,Nina Ahmad,3,1,4
Mercer,Shenango West,Auditor General,,DEM,Christina M. Hartman,10,6,16
Mercer,Shenango West,Auditor General,,DEM,Write-In,0,2,2
Mercer,Shenango West,State Treasurer,,DEM,Joe Torsella,53,111,164
Mercer,Shenango West,State Treasurer,,DEM,Write-In,0,1,1
Mercer,Shenango West,U.S. House,16,DEM,Kristy Gnibus,55,115,170
Mercer,Shenango West,U.S. House,16,DEM,Write-In,1,0,1
Mercer,Shenango West,General Assembly,7,DEM,Mark Longietti,69,136,205
Mercer,Shenango West,General Assembly,7,DEM,Write-In,0,0,0
Mercer,Shenango West,President,,REP,Donald J. Trump,108,48,156
Mercer,Shenango West,President,,REP,Roque Rocky De La Fuente,0,1,1
Mercer,Shenango West,President,,REP,Bill Weld,0,2,2
Mercer,Shenango West,President,,REP,Write-In,0,1,1
Mercer,Shenango West,Attorney General,,REP,Heather Heidelbaugh,92,47,139
Mercer,Shenango West,Attorney General,,REP,Write-In,0,0,0
Mercer,Shenango West,Auditor General,,REP,Timothy Defoor,91,47,138
Mercer,Shenango West,Auditor General,,REP,Write-In,0,0,0
Mercer,Shenango West,State Treasurer,,REP,Stacy L. Garrity,89,47,136
Mercer,Shenango West,State Treasurer,,REP,Write-In,0,0,0
Mercer,Shenango West,U.S. House,16,REP,Mike Kelly,98,50,148
Mercer,Shenango West,U.S. House,16,REP,Write-In,1,1,2
Mercer,Shenango West,General Assembly,7,REP,Write-In,16,7,23
Mercer,Shenango West,General Assembly,7,REP,Mark Longietti,7,6,13
Mercer,South Pymatuning 1,Registered Voters,,,,,,964
Mercer,South Pymatuning 1,Registered Voters,,DEM,,,,502
Mercer,South Pymatuning 1,Registered Voters,,REP,,,,462
Mercer,South Pymatuning 1,Registered Voters,,NPA,,,,0
Mercer,South Pymatuning 1,Ballots Cast,,,,155,154,309
Mercer,South Pymatuning 1,Ballots Cast,,DEM,,61,96,157
Mercer,South Pymatuning 1,Ballots Cast,,REP,,94,58,152
Mercer,South Pymatuning 1,Ballots Cast,,NPA,,0,0,0
Mercer,South Pymatuning 1,President,,DEM,Bernie Sanders,13,10,23
Mercer,South Pymatuning 1,President,,DEM,Joseph R. Biden,34,85,119
Mercer,South Pymatuning 1,President,,DEM,Tulsi Gabbard,2,0,2
Mercer,South Pymatuning 1,President,,DEM,Elizabeth Warren,3,1,4
Mercer,South Pymatuning 1,President,,DEM,Write-In,3,0,3
Mercer,South Pymatuning 1,Attorney General,,DEM,Josh Shapiro,52,89,141
Mercer,South Pymatuning 1,Attorney General,,DEM,Write-In,1,0,1
Mercer,South Pymatuning 1,Auditor General,,DEM,H. Scott Conklin,5,5,10
Mercer,South Pymatuning 1,Auditor General,,DEM,Michael Lamb,29,65,94
Mercer,South Pymatuning 1,Auditor General,,DEM,Tracie Fountain,3,4,7
Mercer,South Pymatuning 1,Auditor General,,DEM,Rose Rosie Marie Davis,1,3,4
Mercer,South Pymatuning 1,Auditor General,,DEM,Nina Ahmad,3,9,12
Mercer,South Pymatuning 1,Auditor General,,DEM,Christina M. Hartman,10,3,13
Mercer,South Pymatuning 1,Auditor General,,DEM,Write-In,1,0,1
Mercer,South Pymatuning 1,State Treasurer,,DEM,Joe Torsella,53,86,139
Mercer,South Pymatuning 1,State Treasurer,,DEM,Write-In,1,0,1
Mercer,South Pymatuning 1,U.S. House,16,DEM,Kristy Gnibus,52,87,139
Mercer,South Pymatuning 1,U.S. House,16,DEM,Write-In,1,0,1
Mercer,South Pymatuning 1,General Assembly,7,DEM,Mark Longietti,61,94,155
Mercer,South Pymatuning 1,General Assembly,7,DEM,Write-In,0,0,0
Mercer,South Pymatuning 1,President,,REP,Donald J. Trump,88,49,137
Mercer,South Pymatuning 1,President,,REP,Roque Rocky De La Fuente,1,0,1
Mercer,South Pymatuning 1,President,,REP,Bill Weld,3,4,7
Mercer,South Pymatuning 1,President,,REP,Write-In,0,2,2
Mercer,South Pymatuning 1,Attorney General,,REP,Heather Heidelbaugh,79,45,124
Mercer,South Pymatuning 1,Attorney General,,REP,Write-In,2,0,2
Mercer,South Pymatuning 1,Auditor General,,REP,Timothy Defoor,78,44,122
Mercer,South Pymatuning 1,Auditor General,,REP,Write-In,1,0,1
Mercer,South Pymatuning 1,State Treasurer,,REP,Stacy L. Garrity,76,44,120
Mercer,South Pymatuning 1,State Treasurer,,REP,Write-In,2,0,2
Mercer,South Pymatuning 1,U.S. House,16,REP,Mike Kelly,87,49,136
Mercer,South Pymatuning 1,U.S. House,16,REP,Write-In,1,0,1
Mercer,South Pymatuning 1,General Assembly,7,REP,Write-In,27,16,43
Mercer,South Pymatuning 1,General Assembly,7,REP,Mark Longietti,20,13,33
Mercer,South Pymatuning 2,Registered Voters,,,,,,733
Mercer,South Pymatuning 2,Registered Voters,,DEM,,,,411
Mercer,South Pymatuning 2,Registered Voters,,REP,,,,322
Mercer,South Pymatuning 2,Registered Voters,,NPA,,,,0
Mercer,South Pymatuning 2,Ballots Cast,,,,106,111,217
Mercer,South Pymatuning 2,Ballots Cast,,DEM,,45,80,125
Mercer,South Pymatuning 2,Ballots Cast,,REP,,61,31,92
Mercer,South Pymatuning 2,Ballots Cast,,NPA,,0,0,0
Mercer,South Pymatuning 2,President,,DEM,Bernie Sanders,10,10,20
Mercer,South Pymatuning 2,President,,DEM,Joseph R. Biden,26,67,93
Mercer,South Pymatuning 2,President,,DEM,Tulsi Gabbard,0,1,1
Mercer,South Pymatuning 2,President,,DEM,Elizabeth Warren,2,1,3
Mercer,South Pymatuning 2,President,,DEM,Write-In,5,1,6
Mercer,South Pymatuning 2,Attorney General,,DEM,Josh Shapiro,41,69,110
Mercer,South Pymatuning 2,Attorney General,,DEM,Write-In,1,0,1
Mercer,South Pymatuning 2,Auditor General,,DEM,H. Scott Conklin,3,4,7
Mercer,South Pymatuning 2,Auditor General,,DEM,Michael Lamb,23,48,71
Mercer,South Pymatuning 2,Auditor General,,DEM,Tracie Fountain,0,4,4
Mercer,South Pymatuning 2,Auditor General,,DEM,Rose Rosie Marie Davis,5,2,7
Mercer,South Pymatuning 2,Auditor General,,DEM,Nina Ahmad,2,4,6
Mercer,South Pymatuning 2,Auditor General,,DEM,Christina M. Hartman,7,8,15
Mercer,South Pymatuning 2,Auditor General,,DEM,Write-In,1,0,1
Mercer,South Pymatuning 2,State Treasurer,,DEM,Joe Torsella,36,65,101
Mercer,South Pymatuning 2,State Treasurer,,DEM,Write-In,1,0,1
Mercer,South Pymatuning 2,U.S. House,16,DEM,Kristy Gnibus,37,66,103
Mercer,South Pymatuning 2,U.S. House,16,DEM,Write-In,1,0,1
Mercer,South Pymatuning 2,General Assembly,7,DEM,Mark Longietti,43,79,122
Mercer,South Pymatuning 2,General Assembly,7,DEM,Write-In,0,1,1
Mercer,South Pymatuning 2,President,,REP,Donald J. Trump,60,22,82
Mercer,South Pymatuning 2,President,,REP,Roque Rocky De La Fuente,1,1,2
Mercer,South Pymatuning 2,President,,REP,Bill Weld,0,5,5
Mercer,South Pymatuning 2,President,,REP,Write-In,0,2,2
Mercer,South Pymatuning 2,Attorney General,,REP,Heather Heidelbaugh,52,22,74
Mercer,South Pymatuning 2,Attorney General,,REP,Write-In,0,0,0
Mercer,South Pymatuning 2,Auditor General,,REP,Timothy Defoor,50,23,73
Mercer,South Pymatuning 2,Auditor General,,REP,Write-In,0,0,0
Mercer,South Pymatuning 2,State Treasurer,,REP,Stacy L. Garrity,49,24,73
Mercer,South Pymatuning 2,State Treasurer,,REP,Write-In,0,0,0
Mercer,South Pymatuning 2,U.S. House,16,REP,Mike Kelly,53,25,78
Mercer,South Pymatuning 2,U.S. House,16,REP,Write-In,2,0,2
Mercer,South Pymatuning 2,General Assembly,7,REP,Write-In,15,12,27
Mercer,South Pymatuning 2,General Assembly,7,REP,Mark Longietti,14,9,23
Mercer,Springfield,Registered Voters,,,,,,1057
Mercer,Springfield,Registered Voters,,DEM,,,,336
Mercer,Springfield,Registered Voters,,REP,,,,721
Mercer,Springfield,Registered Voters,,NPA,,,,0
Mercer,Springfield,Ballots Cast,,,,296,103,399
Mercer,Springfield,Ballots Cast,,DEM,,53,48,101
Mercer,Springfield,Ballots Cast,,REP,,243,55,298
Mercer,Springfield,Ballots Cast,,NPA,,0,0,0
Mercer,Springfield,President,,DEM,Bernie Sanders,5,1,6
Mercer,Springfield,President,,DEM,Joseph R. Biden,31,44,75
Mercer,Springfield,President,,DEM,Tulsi Gabbard,3,0,3
Mercer,Springfield,President,,DEM,Elizabeth Warren,3,0,3
Mercer,Springfield,President,,DEM,Write-In,6,1,7
Mercer,Springfield,Attorney General,,DEM,Josh Shapiro,47,47,94
Mercer,Springfield,Attorney General,,DEM,Write-In,1,0,1
Mercer,Springfield,Auditor General,,DEM,H. Scott Conklin,9,8,17
Mercer,Springfield,Auditor General,,DEM,Michael Lamb,25,31,56
Mercer,Springfield,Auditor General,,DEM,Tracie Fountain,4,0,4
Mercer,Springfield,Auditor General,,DEM,Rose Rosie Marie Davis,3,3,6
Mercer,Springfield,Auditor General,,DEM,Nina Ahmad,5,4,9
Mercer,Springfield,Auditor General,,DEM,Christina M. Hartman,4,1,5
Mercer,Springfield,Auditor General,,DEM,Write-In,1,0,1
Mercer,Springfield,State Treasurer,,DEM,Joe Torsella,44,46,90
Mercer,Springfield,State Treasurer,,DEM,Write-In,1,0,1
Mercer,Springfield,U.S. House,16,DEM,Kristy Gnibus,45,47,92
Mercer,Springfield,U.S. House,16,DEM,Write-In,1,0,1
Mercer,Springfield,General Assembly,8,DEM,Phil Heasley,45,45,90
Mercer,Springfield,General Assembly,8,DEM,Write-In,1,0,1
Mercer,Springfield,President,,REP,Donald J. Trump,235,50,285
Mercer,Springfield,President,,REP,Roque Rocky De La Fuente,1,0,1
Mercer,Springfield,President,,REP,Bill Weld,1,3,4
Mercer,Springfield,President,,REP,Write-In,1,2,3
Mercer,Springfield,Attorney General,,REP,Heather Heidelbaugh,213,48,261
Mercer,Springfield,Attorney General,,REP,Write-In,1,0,1
Mercer,Springfield,Auditor General,,REP,Timothy Defoor,209,45,254
Mercer,Springfield,Auditor General,,REP,Write-In,0,0,0
Mercer,Springfield,State Treasurer,,REP,Stacy L. Garrity,214,47,261
Mercer,Springfield,State Treasurer,,REP,Write-In,0,0,0
Mercer,Springfield,U.S. House,16,REP,Mike Kelly,231,49,280
Mercer,Springfield,U.S. House,16,REP,Write-In,0,2,2
Mercer,Springfield,General Assembly,8,REP,Scott Jaillet,16,8,24
Mercer,Springfield,General Assembly,8,REP,Tim Bonner,219,46,265
Mercer,Springfield,General Assembly,8,REP,Write-In,0,0,0
Mercer,Stoneboro,Registered Voters,,,,,,575
Mercer,Stoneboro,Registered Voters,,DEM,,,,195
Mercer,Stoneboro,Registered Voters,,REP,,,,380
Mercer,Stoneboro,Registered Voters,,NPA,,,,0
Mercer,Stoneboro,Ballots Cast,,,,139,59,198
Mercer,Stoneboro,Ballots Cast,,DEM,,38,25,63
Mercer,Stoneboro,Ballots Cast,,REP,,101,34,135
Mercer,Stoneboro,Ballots Cast,,NPA,,0,0,0
Mercer,Stoneboro,President,,DEM,Bernie Sanders,6,0,6
Mercer,Stoneboro,President,,DEM,Joseph R. Biden,25,24,49
Mercer,Stoneboro,President,,DEM,Tulsi Gabbard,1,1,2
Mercer,Stoneboro,President,,DEM,Elizabeth Warren,2,0,2
Mercer,Stoneboro,President,,DEM,Write-In,2,0,2
Mercer,Stoneboro,Attorney General,,DEM,Josh Shapiro,35,22,57
Mercer,Stoneboro,Attorney General,,DEM,Write-In,0,0,0
Mercer,Stoneboro,Auditor General,,DEM,H. Scott Conklin,4,1,5
Mercer,Stoneboro,Auditor General,,DEM,Michael Lamb,21,16,37
Mercer,Stoneboro,Auditor General,,DEM,Tracie Fountain,0,1,1
Mercer,Stoneboro,Auditor General,,DEM,Rose Rosie Marie Davis,1,0,1
Mercer,Stoneboro,Auditor General,,DEM,Nina Ahmad,3,0,3
Mercer,Stoneboro,Auditor General,,DEM,Christina M. Hartman,7,5,12
Mercer,Stoneboro,Auditor General,,DEM,Write-In,0,0,0
Mercer,Stoneboro,State Treasurer,,DEM,Joe Torsella,32,21,53
Mercer,Stoneboro,State Treasurer,,DEM,Write-In,0,0,0
Mercer,Stoneboro,U.S. House,16,DEM,Kristy Gnibus,34,22,56
Mercer,Stoneboro,U.S. House,16,DEM,Write-In,0,0,0
Mercer,Stoneboro,General Assembly,8,DEM,Phil Heasley,34,22,56
Mercer,Stoneboro,General Assembly,8,DEM,Write-In,0,0,0
Mercer,Stoneboro,President,,REP,Donald J. Trump,97,30,127
Mercer,Stoneboro,President,,REP,Roque Rocky De La Fuente,0,0,0
Mercer,Stoneboro,President,,REP,Bill Weld,3,4,7
Mercer,Stoneboro,President,,REP,Write-In,0,0,0
Mercer,Stoneboro,Attorney General,,REP,Heather Heidelbaugh,91,33,124
Mercer,Stoneboro,Attorney General,,REP,Write-In,0,0,0
Mercer,Stoneboro,Auditor General,,REP,Timothy Defoor,87,33,120
Mercer,Stoneboro,Auditor General,,REP,Write-In,0,0,0
Mercer,Stoneboro,State Treasurer,,REP,Stacy L. Garrity,89,33,122
Mercer,Stoneboro,State Treasurer,,REP,Write-In,0,0,0
Mercer,Stoneboro,U.S. House,16,REP,Mike Kelly,91,34,125
Mercer,Stoneboro,U.S. House,16,REP,Write-In,0,0,0
Mercer,Stoneboro,General Assembly,8,REP,Scott Jaillet,10,4,14
Mercer,Stoneboro,General Assembly,8,REP,Tim Bonner,88,30,118
Mercer,Stoneboro,General Assembly,8,REP,Write-In,0,0,0
Mercer,Sugar Grove,Registered Voters,,,,,,564
Mercer,Sugar Grove,Registered Voters,,DEM,,,,214
Mercer,Sugar Grove,Registered Voters,,REP,,,,350
Mercer,Sugar Grove,Registered Voters,,NPA,,,,0
Mercer,Sugar Grove,Ballots Cast,,,,151,51,202
Mercer,Sugar Grove,Ballots Cast,,DEM,,42,30,72
Mercer,Sugar Grove,Ballots Cast,,REP,,109,21,130
Mercer,Sugar Grove,Ballots Cast,,NPA,,0,0,0
Mercer,Sugar Grove,President,,DEM,Bernie Sanders,9,2,11
Mercer,Sugar Grove,President,,DEM,Joseph R. Biden,19,24,43
Mercer,Sugar Grove,President,,DEM,Tulsi Gabbard,0,2,2
Mercer,Sugar Grove,President,,DEM,Elizabeth Warren,0,0,0
Mercer,Sugar Grove,President,,DEM,Write-In,9,1,10
Mercer,Sugar Grove,Attorney General,,DEM,Josh Shapiro,33,25,58
Mercer,Sugar Grove,Attorney General,,DEM,Write-In,5,0,5
Mercer,Sugar Grove,Auditor General,,DEM,H. Scott Conklin,2,2,4
Mercer,Sugar Grove,Auditor General,,DEM,Michael Lamb,15,12,27
Mercer,Sugar Grove,Auditor General,,DEM,Tracie Fountain,1,4,5
Mercer,Sugar Grove,Auditor General,,DEM,Rose Rosie Marie Davis,5,2,7
Mercer,Sugar Grove,Auditor General,,DEM,Nina Ahmad,1,0,1
Mercer,Sugar Grove,Auditor General,,DEM,Christina M. Hartman,10,6,16
Mercer,Sugar Grove,Auditor General,,DEM,Write-In,4,0,4
Mercer,Sugar Grove,State Treasurer,,DEM,Joe Torsella,34,23,57
Mercer,Sugar Grove,State Treasurer,,DEM,Write-In,2,0,2
Mercer,Sugar Grove,U.S. House,16,DEM,Kristy Gnibus,31,23,54
Mercer,Sugar Grove,U.S. House,16,DEM,Write-In,4,0,4
Mercer,Sugar Grove,General Assembly,17,DEM,Write-In,5,3,8
Mercer,Sugar Grove,General Assembly,17,DEM,Jeff O'Melian,0,0,0
Mercer,Sugar Grove,President,,REP,Donald J. Trump,104,17,121
Mercer,Sugar Grove,President,,REP,Roque Rocky De La Fuente,1,0,1
Mercer,Sugar Grove,President,,REP,Bill Weld,1,1,2
Mercer,Sugar Grove,President,,REP,Write-In,0,1,1
Mercer,Sugar Grove,Attorney General,,REP,Heather Heidelbaugh,95,19,114
Mercer,Sugar Grove,Attorney General,,REP,Write-In,0,0,0
Mercer,Sugar Grove,Auditor General,,REP,Timothy Defoor,92,19,111
Mercer,Sugar Grove,Auditor General,,REP,Write-In,0,0,0
Mercer,Sugar Grove,State Treasurer,,REP,Stacy L. Garrity,95,19,114
Mercer,Sugar Grove,State Treasurer,,REP,Write-In,0,0,0
Mercer,Sugar Grove,U.S. House,16,REP,Mike Kelly,104,21,125
Mercer,Sugar Grove,U.S. House,16,REP,Write-In,0,0,0
Mercer,Sugar Grove,General Assembly,17,REP,Parke Wentling,100,21,121
Mercer,Sugar Grove,General Assembly,17,REP,Write-In,0,0,0
Mercer,West Middlesex,Registered Voters,,,,,,518
Mercer,West Middlesex,Registered Voters,,DEM,,,,256
Mercer,West Middlesex,Registered Voters,,REP,,,,262
Mercer,West Middlesex,Registered Voters,,NPA,,,,0
Mercer,West Middlesex,Ballots Cast,,,,144,36,180
Mercer,West Middlesex,Ballots Cast,,DEM,,60,20,80
Mercer,West Middlesex,Ballots Cast,,REP,,84,16,100
Mercer,West Middlesex,Ballots Cast,,NPA,,0,0,0
Mercer,West Middlesex,President,,DEM,Bernie Sanders,12,2,14
Mercer,West Middlesex,President,,DEM,Joseph R. Biden,36,16,52
Mercer,West Middlesex,President,,DEM,Tulsi Gabbard,1,0,1
Mercer,West Middlesex,President,,DEM,Elizabeth Warren,4,0,4
Mercer,West Middlesex,President,,DEM,Write-In,1,0,1
Mercer,West Middlesex,Attorney General,,DEM,Josh Shapiro,47,19,66
Mercer,West Middlesex,Attorney General,,DEM,Write-In,0,0,0
Mercer,West Middlesex,Auditor General,,DEM,H. Scott Conklin,4,0,4
Mercer,West Middlesex,Auditor General,,DEM,Michael Lamb,31,13,44
Mercer,West Middlesex,Auditor General,,DEM,Tracie Fountain,0,1,1
Mercer,West Middlesex,Auditor General,,DEM,Rose Rosie Marie Davis,3,0,3
Mercer,West Middlesex,Auditor General,,DEM,Nina Ahmad,3,4,7
Mercer,West Middlesex,Auditor General,,DEM,Christina M. Hartman,8,1,9
Mercer,West Middlesex,Auditor General,,DEM,Write-In,0,0,0
Mercer,West Middlesex,State Treasurer,,DEM,Joe Torsella,48,18,66
Mercer,West Middlesex,State Treasurer,,DEM,Write-In,0,0,0
Mercer,West Middlesex,U.S. House,16,DEM,Kristy Gnibus,48,18,66
Mercer,West Middlesex,U.S. House,16,DEM,Write-In,2,0,2
Mercer,West Middlesex,General Assembly,7,DEM,Mark Longietti,60,19,79
Mercer,West Middlesex,General Assembly,7,DEM,Write-In,0,0,0
Mercer,West Middlesex,President,,REP,Donald J. Trump,77,12,89
Mercer,West Middlesex,President,,REP,Roque Rocky De La Fuente,0,0,0
Mercer,West Middlesex,President,,REP,Bill Weld,2,1,3
Mercer,West Middlesex,President,,REP,Write-In,1,2,3
Mercer,West Middlesex,Attorney General,,REP,Heather Heidelbaugh,79,15,94
Mercer,West Middlesex,Attorney General,,REP,Write-In,1,0,1
Mercer,West Middlesex,Auditor General,,REP,Timothy Defoor,76,15,91
Mercer,West Middlesex,Auditor General,,REP,Write-In,1,0,1
Mercer,West Middlesex,State Treasurer,,REP,Stacy L. Garrity,78,15,93
Mercer,West Middlesex,State Treasurer,,REP,Write-In,1,0,1
Mercer,West Middlesex,U.S. House,16,REP,Mike Kelly,80,14,94
Mercer,West Middlesex,U.S. House,16,REP,Write-In,0,0,0
Mercer,West Middlesex,General Assembly,7,REP,Write-In,19,5,24
Mercer,West Middlesex,General Assembly,7,REP,Mark Longietti,15,5,20
Mercer,West Salem East,Registered Voters,,,,,,674
Mercer,West Salem East,Registered Voters,,DEM,,,,282
Mercer,West Salem East,Registered Voters,,REP,,,,392
Mercer,West Salem East,Registered Voters,,NPA,,,,0
Mercer,West Salem East,Ballots Cast,,,,135,128,263
Mercer,West Salem East,Ballots Cast,,DEM,,32,69,101
Mercer,West Salem East,Ballots Cast,,REP,,103,59,162
Mercer,West Salem East,Ballots Cast,,NPA,,0,0,0
Mercer,West Salem East,President,,DEM,Bernie Sanders,2,3,5
Mercer,West Salem East,President,,DEM,Joseph R. Biden,25,62,87
Mercer,West Salem East,President,,DEM,Tulsi Gabbard,1,1,2
Mercer,West Salem East,President,,DEM,Elizabeth Warren,1,1,2
Mercer,West Salem East,President,,DEM,Write-In,1,0,1
Mercer,West Salem East,Attorney General,,DEM,Josh Shapiro,25,60,85
Mercer,West Salem East,Attorney General,,DEM,Write-In,0,0,0
Mercer,West Salem East,Auditor General,,DEM,H. Scott Conklin,2,3,5
Mercer,West Salem East,Auditor General,,DEM,Michael Lamb,20,45,65
Mercer,West Salem East,Auditor General,,DEM,Tracie Fountain,0,4,4
Mercer,West Salem East,Auditor General,,DEM,Rose Rosie Marie Davis,2,4,6
Mercer,West Salem East,Auditor General,,DEM,Nina Ahmad,0,0,0
Mercer,West Salem East,Auditor General,,DEM,Christina M. Hartman,4,6,10
Mercer,West Salem East,Auditor General,,DEM,Write-In,0,0,0
Mercer,West Salem East,State Treasurer,,DEM,Joe Torsella,24,58,82
Mercer,West Salem East,State Treasurer,,DEM,Write-In,0,0,0
Mercer,West Salem East,U.S. House,16,DEM,Kristy Gnibus,24,62,86
Mercer,West Salem East,U.S. House,16,DEM,Write-In,0,0,0
Mercer,West Salem East,General Assembly,7,DEM,Mark Longietti,31,68,99
Mercer,West Salem East,General Assembly,7,DEM,Write-In,0,0,0
Mercer,West Salem East,President,,REP,Donald J. Trump,97,46,143
Mercer,West Salem East,President,,REP,Roque Rocky De La Fuente,1,0,1
Mercer,West Salem East,President,,REP,Bill Weld,1,8,9
Mercer,West Salem East,President,,REP,Write-In,0,4,4
Mercer,West Salem East,Attorney General,,REP,Heather Heidelbaugh,99,50,149
Mercer,West Salem East,Attorney General,,REP,Write-In,1,1,2
Mercer,West Salem East,Auditor General,,REP,Timothy Defoor,99,51,150
Mercer,West Salem East,Auditor General,,REP,Write-In,1,0,1
Mercer,West Salem East,State Treasurer,,REP,Stacy L. Garrity,98,52,150
Mercer,West Salem East,State Treasurer,,REP,Write-In,0,0,0
Mercer,West Salem East,U.S. House,16,REP,Mike Kelly,101,51,152
Mercer,West Salem East,U.S. House,16,REP,Write-In,0,3,3
Mercer,West Salem East,General Assembly,7,REP,Write-In,28,15,43
Mercer,West Salem East,General Assembly,7,REP,Mark Longietti,21,11,32
Mercer,West Salem West,Registered Voters,,,,,,1028
Mercer,West Salem West,Registered Voters,,DEM,,,,439
Mercer,West Salem West,Registered Voters,,REP,,,,589
Mercer,West Salem West,Registered Voters,,NPA,,,,0
Mercer,West Salem West,Ballots Cast,,,,195,97,292
Mercer,West Salem West,Ballots Cast,,DEM,,63,55,118
Mercer,West Salem West,Ballots Cast,,REP,,132,42,174
Mercer,West Salem West,Ballots Cast,,NPA,,0,0,0
Mercer,West Salem West,President,,DEM,Bernie Sanders,6,8,14
Mercer,West Salem West,President,,DEM,Joseph R. Biden,47,42,89
Mercer,West Salem West,President,,DEM,Tulsi Gabbard,2,3,5
Mercer,West Salem West,President,,DEM,Elizabeth Warren,2,2,4
Mercer,West Salem West,President,,DEM,Write-In,6,0,6
Mercer,West Salem West,Attorney General,,DEM,Josh Shapiro,54,47,101
Mercer,West Salem West,Attorney General,,DEM,Write-In,0,0,0
Mercer,West Salem West,Auditor General,,DEM,H. Scott Conklin,6,2,8
Mercer,West Salem West,Auditor General,,DEM,Michael Lamb,29,32,61
Mercer,West Salem West,Auditor General,,DEM,Tracie Fountain,3,3,6
Mercer,West Salem West,Auditor General,,DEM,Rose Rosie Marie Davis,4,1,5
Mercer,West Salem West,Auditor General,,DEM,Nina Ahmad,2,3,5
Mercer,West Salem West,Auditor General,,DEM,Christina M. Hartman,12,8,20
Mercer,West Salem West,Auditor General,,DEM,Write-In,0,0,0
Mercer,West Salem West,State Treasurer,,DEM,Joe Torsella,53,46,99
Mercer,West Salem West,State Treasurer,,DEM,Write-In,1,0,1
Mercer,West Salem West,U.S. House,16,DEM,Kristy Gnibus,53,48,101
Mercer,West Salem West,U.S. House,16,DEM,Write-In,2,0,2
Mercer,West Salem West,General Assembly,7,DEM,Mark Longietti,60,51,111
Mercer,West Salem West,General Assembly,7,DEM,Write-In,0,0,0
Mercer,West Salem West,President,,REP,Donald J. Trump,122,35,157
