county,precint,office,district,party,candidate,votes
Beaver,NORTH SEWICKLEY TWP 1,REP IN THE GENERAL ASSEMBLY 10TH DIST, ,DEM,Write-In Totals,6
Beaver,NORTH SEWICKLEY TWP 1,PRESIDENT OF THE UNITED STATES, ,REP,DONALD J. TRUMP,125
Beaver,NORTH SEWICKLEY TWP 1,PRESIDENT OF THE UNITED STATES, ,REP,ROQUE ROCKY DE LA FUENTE,1
Beaver,NORTH SEWICKLEY TWP 1,PRESIDENT OF THE UNITED STATES, ,REP,BILL WELD,6
Beaver,NORTH SEWICKLEY TWP 1,PRESIDENT OF THE UNITED STATES, ,REP,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 1,ATTORNEY GENERAL, ,REP,HEATHER HEIDELBAUGH,123
Beaver,NORTH SEWICKLEY TWP 1,ATTORNEY GENERAL, ,REP,Write-In Totals,2
Beaver,NORTH SEWICKLEY TWP 1,AUDITOR GENERAL, ,REP,TIMOTHY DEFOOR,120
Beaver,NORTH SEWICKLEY TWP 1,AUDITOR GENERAL, ,REP,Write-In Totals,2
Beaver,NORTH SEWICKLEY TWP 1,STATE TREASURER, ,REP,STACY L. GARRITY,122
Beaver,NORTH SEWICKLEY TWP 1,STATE TREASURER, ,REP,Write-In Totals,2
Beaver,NORTH SEWICKLEY TWP 1,REPRESENTATIVE IN CONGRESS, ,REP,SEAN PARNELL,123
Beaver,NORTH SEWICKLEY TWP 1,REPRESENTATIVE IN CONGRESS, ,REP,Write-In Totals,2
Beaver,NORTH SEWICKLEY TWP 1,REP IN THE GENERAL ASSEMBLY 10TH DISTRICT, ,REP,AARON BERNSTINE,126
Beaver,NORTH SEWICKLEY TWP 1,REP IN THE GENERAL ASSEMBLY 10TH DISTRICT, ,REP,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 2,Ballots Cast - Total, , ,Ballots Cast - Total,336
Beaver,NORTH SEWICKLEY TWP 2,Ballots Cast - DEMOCRATIC, ,DEM,Ballots Cast - DEMOCRATIC,134
Beaver,NORTH SEWICKLEY TWP 2,Ballots Cast - REPUBLICAN, ,REP,Ballots Cast - REPUBLICAN,202
Beaver,NORTH SEWICKLEY TWP 2,Ballots Cast - NONPARTISAN, ,NPA,Ballots Cast - NONPARTISAN,0
Beaver,NORTH SEWICKLEY TWP 2,Ballots Cast - Blank, , ,Ballots Cast - Blank,4
Beaver,NORTH SEWICKLEY TWP 2,PRESIDENT OF THE UNITED STATES, ,DEM,BERNIE SANDERS,26
Beaver,NORTH SEWICKLEY TWP 2,PRESIDENT OF THE UNITED STATES, ,DEM,JOSEPH R. BIDEN,88
Beaver,NORTH SEWICKLEY TWP 2,PRESIDENT OF THE UNITED STATES, ,DEM,TULSI GABBARD,4
Beaver,NORTH SEWICKLEY TWP 2,PRESIDENT OF THE UNITED STATES, ,DEM,Write-In Totals,9
Beaver,NORTH SEWICKLEY TWP 2,ATTORNEY GENERAL, ,DEM,JOSH SHAPIRO,121
Beaver,NORTH SEWICKLEY TWP 2,ATTORNEY GENERAL, ,DEM,Write-In Totals,3
Beaver,NORTH SEWICKLEY TWP 2,AUDITOR GENERAL, ,DEM,H. SCOTT CONKLIN,2
Beaver,NORTH SEWICKLEY TWP 2,AUDITOR GENERAL, ,DEM,MICHAEL LAMB,90
Beaver,NORTH SEWICKLEY TWP 2,AUDITOR GENERAL, ,DEM,TRACIE FOUNTAIN,4
Beaver,NORTH SEWICKLEY TWP 2,AUDITOR GENERAL, ,DEM,ROSE ROSIE MARIE DAVIS,2
Beaver,NORTH SEWICKLEY TWP 2,AUDITOR GENERAL, ,DEM,NINA AHMAD,13
Beaver,NORTH SEWICKLEY TWP 2,AUDITOR GENERAL, ,DEM,CHRISTINA M. HARTMAN,11
Beaver,NORTH SEWICKLEY TWP 2,AUDITOR GENERAL, ,DEM,Write-In Totals,3
Beaver,NORTH SEWICKLEY TWP 2,STATE TREASURER, ,DEM,JOE TORSELLA,118
Beaver,NORTH SEWICKLEY TWP 2,STATE TREASURER, ,DEM,Write-In Totals,2
Beaver,NORTH SEWICKLEY TWP 2,REPRESENTATIVE IN CONGRESS, ,DEM,CONOR LAMB,120
Beaver,NORTH SEWICKLEY TWP 2,REPRESENTATIVE IN CONGRESS, ,DEM,Write-In Totals,3
Beaver,NORTH SEWICKLEY TWP 2,REP IN THE GENERAL ASSEMBLY 10TH DIST, ,DEM,KOLBE COLE,121
Beaver,NORTH SEWICKLEY TWP 2,REP IN THE GENERAL ASSEMBLY 10TH DIST, ,DEM,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 2,PRESIDENT OF THE UNITED STATES, ,REP,DONALD J. TRUMP,191
Beaver,NORTH SEWICKLEY TWP 2,PRESIDENT OF THE UNITED STATES, ,REP,ROQUE ROCKY DE LA FUENTE,1
Beaver,NORTH SEWICKLEY TWP 2,PRESIDENT OF THE UNITED STATES, ,REP,BILL WELD,3
Beaver,NORTH SEWICKLEY TWP 2,PRESIDENT OF THE UNITED STATES, ,REP,Write-In Totals,3
Beaver,NORTH SEWICKLEY TWP 2,ATTORNEY GENERAL, ,REP,HEATHER HEIDELBAUGH,181
Beaver,NORTH SEWICKLEY TWP 2,ATTORNEY GENERAL, ,REP,Write-In Totals,3
Beaver,NORTH SEWICKLEY TWP 2,AUDITOR GENERAL, ,REP,TIMOTHY DEFOOR,173
Beaver,NORTH SEWICKLEY TWP 2,AUDITOR GENERAL, ,REP,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 2,STATE TREASURER, ,REP,STACY L. GARRITY,177
Beaver,NORTH SEWICKLEY TWP 2,STATE TREASURER, ,REP,Write-In Totals,2
Beaver,NORTH SEWICKLEY TWP 2,REPRESENTATIVE IN CONGRESS, ,REP,SEAN PARNELL,180
Beaver,NORTH SEWICKLEY TWP 2,REPRESENTATIVE IN CONGRESS, ,REP,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 2,REP IN THE GENERAL ASSEMBLY 10TH DISTRICT, ,REP,AARON BERNSTINE,191
Beaver,NORTH SEWICKLEY TWP 2,REP IN THE GENERAL ASSEMBLY 10TH DISTRICT, ,REP,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 3,Ballots Cast - Total, , ,Ballots Cast - Total,350
Beaver,NORTH SEWICKLEY TWP 3,Ballots Cast - DEMOCRATIC, ,DEM,Ballots Cast - DEMOCRATIC,167
Beaver,NORTH SEWICKLEY TWP 3,Ballots Cast - REPUBLICAN, ,REP,Ballots Cast - REPUBLICAN,183
Beaver,NORTH SEWICKLEY TWP 3,Ballots Cast - NONPARTISAN, ,NPA,Ballots Cast - NONPARTISAN,0
Beaver,NORTH SEWICKLEY TWP 3,Ballots Cast - Blank, , ,Ballots Cast - Blank,0
Beaver,NORTH SEWICKLEY TWP 3,PRESIDENT OF THE UNITED STATES, ,DEM,BERNIE SANDERS,22
Beaver,NORTH SEWICKLEY TWP 3,PRESIDENT OF THE UNITED STATES, ,DEM,JOSEPH R. BIDEN,116
Beaver,NORTH SEWICKLEY TWP 3,PRESIDENT OF THE UNITED STATES, ,DEM,TULSI GABBARD,13
Beaver,NORTH SEWICKLEY TWP 3,PRESIDENT OF THE UNITED STATES, ,DEM,Write-In Totals,11
Beaver,NORTH SEWICKLEY TWP 3,ATTORNEY GENERAL, ,DEM,JOSH SHAPIRO,148
Beaver,NORTH SEWICKLEY TWP 3,ATTORNEY GENERAL, ,DEM,Write-In Totals,2
Beaver,NORTH SEWICKLEY TWP 3,AUDITOR GENERAL, ,DEM,H. SCOTT CONKLIN,6
Beaver,NORTH SEWICKLEY TWP 3,AUDITOR GENERAL, ,DEM,MICHAEL LAMB,114
Beaver,NORTH SEWICKLEY TWP 3,AUDITOR GENERAL, ,DEM,TRACIE FOUNTAIN,4
Beaver,NORTH SEWICKLEY TWP 3,AUDITOR GENERAL, ,DEM,ROSE ROSIE MARIE DAVIS,7
Beaver,NORTH SEWICKLEY TWP 3,AUDITOR GENERAL, ,DEM,NINA AHMAD,11
Beaver,NORTH SEWICKLEY TWP 3,AUDITOR GENERAL, ,DEM,CHRISTINA M. HARTMAN,12
Beaver,NORTH SEWICKLEY TWP 3,AUDITOR GENERAL, ,DEM,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 3,STATE TREASURER, ,DEM,JOE TORSELLA,145
Beaver,NORTH SEWICKLEY TWP 3,STATE TREASURER, ,DEM,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 3,REPRESENTATIVE IN CONGRESS, ,DEM,CONOR LAMB,152
Beaver,NORTH SEWICKLEY TWP 3,REPRESENTATIVE IN CONGRESS, ,DEM,Write-In Totals,3
Beaver,NORTH SEWICKLEY TWP 3,REP IN THE GENERAL ASSEMBLY 10TH DIST, ,DEM,KOLBE COLE,150
Beaver,NORTH SEWICKLEY TWP 3,REP IN THE GENERAL ASSEMBLY 10TH DIST, ,DEM,Write-In Totals,5
Beaver,NORTH SEWICKLEY TWP 3,PRESIDENT OF THE UNITED STATES, ,REP,DONALD J. TRUMP,166
Beaver,NORTH SEWICKLEY TWP 3,PRESIDENT OF THE UNITED STATES, ,REP,ROQUE ROCKY DE LA FUENTE,0
Beaver,NORTH SEWICKLEY TWP 3,PRESIDENT OF THE UNITED STATES, ,REP,BILL WELD,7
Beaver,NORTH SEWICKLEY TWP 3,PRESIDENT OF THE UNITED STATES, ,REP,Write-In Totals,7
Beaver,NORTH SEWICKLEY TWP 3,ATTORNEY GENERAL, ,REP,HEATHER HEIDELBAUGH,164
Beaver,NORTH SEWICKLEY TWP 3,ATTORNEY GENERAL, ,REP,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 3,AUDITOR GENERAL, ,REP,TIMOTHY DEFOOR,160
Beaver,NORTH SEWICKLEY TWP 3,AUDITOR GENERAL, ,REP,Write-In Totals,0
Beaver,NORTH SEWICKLEY TWP 3,STATE TREASURER, ,REP,STACY L. GARRITY,160
Beaver,NORTH SEWICKLEY TWP 3,STATE TREASURER, ,REP,Write-In Totals,0
Beaver,NORTH SEWICKLEY TWP 3,REPRESENTATIVE IN CONGRESS, ,REP,SEAN PARNELL,162
Beaver,NORTH SEWICKLEY TWP 3,REPRESENTATIVE IN CONGRESS, ,REP,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 3,REP IN THE GENERAL ASSEMBLY 10TH DISTRICT, ,REP,AARON BERNSTINE,177
Beaver,NORTH SEWICKLEY TWP 3,REP IN THE GENERAL ASSEMBLY 10TH DISTRICT, ,REP,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 4,Ballots Cast - Total, , ,Ballots Cast - Total,106
Beaver,NORTH SEWICKLEY TWP 4,Ballots Cast - DEMOCRATIC, ,DEM,Ballots Cast - DEMOCRATIC,66
Beaver,NORTH SEWICKLEY TWP 4,Ballots Cast - REPUBLICAN, ,REP,Ballots Cast - REPUBLICAN,40
Beaver,NORTH SEWICKLEY TWP 4,Ballots Cast - NONPARTISAN, ,NPA,Ballots Cast - NONPARTISAN,0
Beaver,NORTH SEWICKLEY TWP 4,Ballots Cast - Blank, , ,Ballots Cast - Blank,0
Beaver,NORTH SEWICKLEY TWP 4,PRESIDENT OF THE UNITED STATES, ,DEM,BERNIE SANDERS,6
Beaver,NORTH SEWICKLEY TWP 4,PRESIDENT OF THE UNITED STATES, ,DEM,JOSEPH R. BIDEN,51
Beaver,NORTH SEWICKLEY TWP 4,PRESIDENT OF THE UNITED STATES, ,DEM,TULSI GABBARD,2
Beaver,NORTH SEWICKLEY TWP 4,PRESIDENT OF THE UNITED STATES, ,DEM,Write-In Totals,5
Beaver,NORTH SEWICKLEY TWP 4,ATTORNEY GENERAL, ,DEM,JOSH SHAPIRO,57
Beaver,NORTH SEWICKLEY TWP 4,ATTORNEY GENERAL, ,DEM,Write-In Totals,0
Beaver,NORTH SEWICKLEY TWP 4,AUDITOR GENERAL, ,DEM,H. SCOTT CONKLIN,2
Beaver,NORTH SEWICKLEY TWP 4,AUDITOR GENERAL, ,DEM,MICHAEL LAMB,42
Beaver,NORTH SEWICKLEY TWP 4,AUDITOR GENERAL, ,DEM,TRACIE FOUNTAIN,2
Beaver,NORTH SEWICKLEY TWP 4,AUDITOR GENERAL, ,DEM,ROSE ROSIE MARIE DAVIS,1
Beaver,NORTH SEWICKLEY TWP 4,AUDITOR GENERAL, ,DEM,NINA AHMAD,6
Beaver,NORTH SEWICKLEY TWP 4,AUDITOR GENERAL, ,DEM,CHRISTINA M. HARTMAN,5
Beaver,NORTH SEWICKLEY TWP 4,AUDITOR GENERAL, ,DEM,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 4,STATE TREASURER, ,DEM,JOE TORSELLA,57
Beaver,NORTH SEWICKLEY TWP 4,STATE TREASURER, ,DEM,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 4,REPRESENTATIVE IN CONGRESS, ,DEM,CONOR LAMB,59
Beaver,NORTH SEWICKLEY TWP 4,REPRESENTATIVE IN CONGRESS, ,DEM,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 4,REP IN THE GENERAL ASSEMBLY 10TH DIST, ,DEM,KOLBE COLE,54
Beaver,NORTH SEWICKLEY TWP 4,REP IN THE GENERAL ASSEMBLY 10TH DIST, ,DEM,Write-In Totals,2
Beaver,NORTH SEWICKLEY TWP 4,PRESIDENT OF THE UNITED STATES, ,REP,DONALD J. TRUMP,37
Beaver,NORTH SEWICKLEY TWP 4,PRESIDENT OF THE UNITED STATES, ,REP,ROQUE ROCKY DE LA FUENTE,1
Beaver,NORTH SEWICKLEY TWP 4,PRESIDENT OF THE UNITED STATES, ,REP,BILL WELD,1
Beaver,NORTH SEWICKLEY TWP 4,PRESIDENT OF THE UNITED STATES, ,REP,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 4,ATTORNEY GENERAL, ,REP,HEATHER HEIDELBAUGH,32
Beaver,NORTH SEWICKLEY TWP 4,ATTORNEY GENERAL, ,REP,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 4,AUDITOR GENERAL, ,REP,TIMOTHY DEFOOR,33
Beaver,NORTH SEWICKLEY TWP 4,AUDITOR GENERAL, ,REP,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 4,STATE TREASURER, ,REP,STACY L. GARRITY,31
Beaver,NORTH SEWICKLEY TWP 4,STATE TREASURER, ,REP,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 4,REPRESENTATIVE IN CONGRESS, ,REP,SEAN PARNELL,33
Beaver,NORTH SEWICKLEY TWP 4,REPRESENTATIVE IN CONGRESS, ,REP,Write-In Totals,0
Beaver,NORTH SEWICKLEY TWP 4,REP IN THE GENERAL ASSEMBLY 10TH DISTRICT, ,REP,AARON BERNSTINE,36
Beaver,NORTH SEWICKLEY TWP 4,REP IN THE GENERAL ASSEMBLY 10TH DISTRICT, ,REP,Write-In Totals,0
Beaver,NORTH SEWICKLEY TWP 5,Ballots Cast - Total, , ,Ballots Cast - Total,319
Beaver,NORTH SEWICKLEY TWP 5,Ballots Cast - DEMOCRATIC, ,DEM,Ballots Cast - DEMOCRATIC,152
Beaver,NORTH SEWICKLEY TWP 5,Ballots Cast - REPUBLICAN, ,REP,Ballots Cast - REPUBLICAN,167
Beaver,NORTH SEWICKLEY TWP 5,Ballots Cast - NONPARTISAN, ,NPA,Ballots Cast - NONPARTISAN,0
Beaver,NORTH SEWICKLEY TWP 5,Ballots Cast - Blank, , ,Ballots Cast - Blank,0
Beaver,NORTH SEWICKLEY TWP 5,PRESIDENT OF THE UNITED STATES, ,DEM,BERNIE SANDERS,17
Beaver,NORTH SEWICKLEY TWP 5,PRESIDENT OF THE UNITED STATES, ,DEM,JOSEPH R. BIDEN,111
Beaver,NORTH SEWICKLEY TWP 5,PRESIDENT OF THE UNITED STATES, ,DEM,TULSI GABBARD,7
Beaver,NORTH SEWICKLEY TWP 5,PRESIDENT OF THE UNITED STATES, ,DEM,Write-In Totals,13
Beaver,NORTH SEWICKLEY TWP 5,ATTORNEY GENERAL, ,DEM,JOSH SHAPIRO,132
Beaver,NORTH SEWICKLEY TWP 5,ATTORNEY GENERAL, ,DEM,Write-In Totals,3
Beaver,NORTH SEWICKLEY TWP 5,AUDITOR GENERAL, ,DEM,H. SCOTT CONKLIN,5
Beaver,NORTH SEWICKLEY TWP 5,AUDITOR GENERAL, ,DEM,MICHAEL LAMB,112
Beaver,NORTH SEWICKLEY TWP 5,AUDITOR GENERAL, ,DEM,TRACIE FOUNTAIN,4
Beaver,NORTH SEWICKLEY TWP 5,AUDITOR GENERAL, ,DEM,ROSE ROSIE MARIE DAVIS,2
Beaver,NORTH SEWICKLEY TWP 5,AUDITOR GENERAL, ,DEM,NINA AHMAD,8
Beaver,NORTH SEWICKLEY TWP 5,AUDITOR GENERAL, ,DEM,CHRISTINA M. HARTMAN,11
Beaver,NORTH SEWICKLEY TWP 5,AUDITOR GENERAL, ,DEM,Write-In Totals,3
Beaver,NORTH SEWICKLEY TWP 5,STATE TREASURER, ,DEM,JOE TORSELLA,133
Beaver,NORTH SEWICKLEY TWP 5,STATE TREASURER, ,DEM,Write-In Totals,3
Beaver,NORTH SEWICKLEY TWP 5,REPRESENTATIVE IN CONGRESS, ,DEM,CONOR LAMB,143
Beaver,NORTH SEWICKLEY TWP 5,REPRESENTATIVE IN CONGRESS, ,DEM,Write-In Totals,3
Beaver,NORTH SEWICKLEY TWP 5,REP IN THE GENERAL ASSEMBLY 10TH DIST, ,DEM,KOLBE COLE,136
Beaver,NORTH SEWICKLEY TWP 5,REP IN THE GENERAL ASSEMBLY 10TH DIST, ,DEM,Write-In Totals,5
Beaver,NORTH SEWICKLEY TWP 5,PRESIDENT OF THE UNITED STATES, ,REP,DONALD J. TRUMP,158
Beaver,NORTH SEWICKLEY TWP 5,PRESIDENT OF THE UNITED STATES, ,REP,ROQUE ROCKY DE LA FUENTE,2
Beaver,NORTH SEWICKLEY TWP 5,PRESIDENT OF THE UNITED STATES, ,REP,BILL WELD,3
Beaver,NORTH SEWICKLEY TWP 5,PRESIDENT OF THE UNITED STATES, ,REP,Write-In Totals,3
Beaver,NORTH SEWICKLEY TWP 5,ATTORNEY GENERAL, ,REP,HEATHER HEIDELBAUGH,146
Beaver,NORTH SEWICKLEY TWP 5,ATTORNEY GENERAL, ,REP,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 5,AUDITOR GENERAL, ,REP,TIMOTHY DEFOOR,141
Beaver,NORTH SEWICKLEY TWP 5,AUDITOR GENERAL, ,REP,Write-In Totals,2
Beaver,NORTH SEWICKLEY TWP 5,STATE TREASURER, ,REP,STACY L. GARRITY,143
Beaver,NORTH SEWICKLEY TWP 5,STATE TREASURER, ,REP,Write-In Totals,1
Beaver,NORTH SEWICKLEY TWP 5,REPRESENTATIVE IN CONGRESS, ,REP,SEAN PARNELL,146
Beaver,NORTH SEWICKLEY TWP 5,REPRESENTATIVE IN CONGRESS, ,REP,Write-In Totals,2
Beaver,NORTH SEWICKLEY TWP 5,REP IN THE GENERAL ASSEMBLY 10TH DISTRICT, ,REP,AARON BERNSTINE,159
Beaver,NORTH SEWICKLEY TWP 5,REP IN THE GENERAL ASSEMBLY 10TH DISTRICT, ,REP,Write-In Totals,4
Beaver,OHIOVILLE BORO 1,Ballots Cast - Total, , ,Ballots Cast - Total,393
Beaver,OHIOVILLE BORO 1,Ballots Cast - DEMOCRATIC, ,DEM,Ballots Cast - DEMOCRATIC,176
Beaver,OHIOVILLE BORO 1,Ballots Cast - REPUBLICAN, ,REP,Ballots Cast - REPUBLICAN,217
Beaver,OHIOVILLE BORO 1,Ballots Cast - NONPARTISAN, ,NPA,Ballots Cast - NONPARTISAN,0
Beaver,OHIOVILLE BORO 1,Ballots Cast - Blank, , ,Ballots Cast - Blank,0
Beaver,OHIOVILLE BORO 1,PRESIDENT OF THE UNITED STATES, ,DEM,BERNIE SANDERS,15
Beaver,OHIOVILLE BORO 1,PRESIDENT OF THE UNITED STATES, ,DEM,JOSEPH R. BIDEN,124
Beaver,OHIOVILLE BORO 1,PRESIDENT OF THE UNITED STATES, ,DEM,TULSI GABBARD,14
Beaver,OHIOVILLE BORO 1,PRESIDENT OF THE UNITED STATES, ,DEM,Write-In Totals,17
Beaver,OHIOVILLE BORO 1,ATTORNEY GENERAL, ,DEM,JOSH SHAPIRO,159
Beaver,OHIOVILLE BORO 1,ATTORNEY GENERAL, ,DEM,Write-In Totals,6
Beaver,OHIOVILLE BORO 1,AUDITOR GENERAL, ,DEM,H. SCOTT CONKLIN,2
Beaver,OHIOVILLE BORO 1,AUDITOR GENERAL, ,DEM,MICHAEL LAMB,124
Beaver,OHIOVILLE BORO 1,AUDITOR GENERAL, ,DEM,TRACIE FOUNTAIN,10
Beaver,OHIOVILLE BORO 1,AUDITOR GENERAL, ,DEM,ROSE ROSIE MARIE DAVIS,3
Beaver,OHIOVILLE BORO 1,AUDITOR GENERAL, ,DEM,NINA AHMAD,15
Beaver,OHIOVILLE BORO 1,AUDITOR GENERAL, ,DEM,CHRISTINA M. HARTMAN,12
Beaver,OHIOVILLE BORO 1,AUDITOR GENERAL, ,DEM,Write-In Totals,4
Beaver,OHIOVILLE BORO 1,STATE TREASURER, ,DEM,JOE TORSELLA,157
Beaver,OHIOVILLE BORO 1,STATE TREASURER, ,DEM,Write-In Totals,4
Beaver,OHIOVILLE BORO 1,REPRESENTATIVE IN CONGRESS, ,DEM,CONOR LAMB,161
Beaver,OHIOVILLE BORO 1,REPRESENTATIVE IN CONGRESS, ,DEM,Write-In Totals,5
Beaver,OHIOVILLE BORO 1,REP IN THE GENERAL ASSEMBLY 14TH DISTRICT, ,DEM,ZACHARY WILSON,158
Beaver,OHIOVILLE BORO 1,REP IN THE GENERAL ASSEMBLY 14TH DISTRICT, ,DEM,Write-In Totals,8
Beaver,OHIOVILLE BORO 1,PRESIDENT OF THE UNITED STATES, ,REP,DONALD J. TRUMP,203
Beaver,OHIOVILLE BORO 1,PRESIDENT OF THE UNITED STATES, ,REP,ROQUE ROCKY DE LA FUENTE,1
Beaver,OHIOVILLE BORO 1,PRESIDENT OF THE UNITED STATES, ,REP,BILL WELD,8
Beaver,OHIOVILLE BORO 1,PRESIDENT OF THE UNITED STATES, ,REP,Write-In Totals,2
Beaver,OHIOVILLE BORO 1,ATTORNEY GENERAL, ,REP,HEATHER HEIDELBAUGH,178
Beaver,OHIOVILLE BORO 1,ATTORNEY GENERAL, ,REP,Write-In Totals,0
Beaver,OHIOVILLE BORO 1,AUDITOR GENERAL, ,REP,TIMOTHY DEFOOR,177
Beaver,OHIOVILLE BORO 1,AUDITOR GENERAL, ,REP,Write-In Totals,2
Beaver,OHIOVILLE BORO 1,STATE TREASURER, ,REP,STACY L. GARRITY,178
Beaver,OHIOVILLE BORO 1,STATE TREASURER, ,REP,Write-In Totals,1
Beaver,OHIOVILLE BORO 1,REPRESENTATIVE IN CONGRESS, ,REP,SEAN PARNELL,186
Beaver,OHIOVILLE BORO 1,REPRESENTATIVE IN CONGRESS, ,REP,Write-In Totals,1
Beaver,OHIOVILLE BORO 1,REP IN THE GENERAL ASSEMBLY 14TH DISTRICT, ,REP,JIM MARSHALL,208
Beaver,OHIOVILLE BORO 1,REP IN THE GENERAL ASSEMBLY 14TH DISTRICT, ,REP,Write-In Totals,0
Beaver,OHIOVILLE BORO 2,Ballots Cast - Total, , ,Ballots Cast - Total,373
Beaver,OHIOVILLE BORO 2,Ballots Cast - DEMOCRATIC, ,DEM,Ballots Cast - DEMOCRATIC,184
Beaver,OHIOVILLE BORO 2,Ballots Cast - REPUBLICAN, ,REP,Ballots Cast - REPUBLICAN,189
Beaver,OHIOVILLE BORO 2,Ballots Cast - NONPARTISAN, ,NPA,Ballots Cast - NONPARTISAN,0
Beaver,OHIOVILLE BORO 2,Ballots Cast - Blank, , ,Ballots Cast - Blank,0
Beaver,OHIOVILLE BORO 2,PRESIDENT OF THE UNITED STATES, ,DEM,BERNIE SANDERS,18
Beaver,OHIOVILLE BORO 2,PRESIDENT OF THE UNITED STATES, ,DEM,JOSEPH R. BIDEN,133
Beaver,OHIOVILLE BORO 2,PRESIDENT OF THE UNITED STATES, ,DEM,TULSI GABBARD,10
Beaver,OHIOVILLE BORO 2,PRESIDENT OF THE UNITED STATES, ,DEM,Write-In Totals,16
Beaver,OHIOVILLE BORO 2,ATTORNEY GENERAL, ,DEM,JOSH SHAPIRO,158
Beaver,OHIOVILLE BORO 2,ATTORNEY GENERAL, ,DEM,Write-In Totals,6
Beaver,OHIOVILLE BORO 2,AUDITOR GENERAL, ,DEM,H. SCOTT CONKLIN,4
Beaver,OHIOVILLE BORO 2,AUDITOR GENERAL, ,DEM,MICHAEL LAMB,130
Beaver,OHIOVILLE BORO 2,AUDITOR GENERAL, ,DEM,TRACIE FOUNTAIN,6
Beaver,OHIOVILLE BORO 2,AUDITOR GENERAL, ,DEM,ROSE ROSIE MARIE DAVIS,3
Beaver,OHIOVILLE BORO 2,AUDITOR GENERAL, ,DEM,NINA AHMAD,8
Beaver,OHIOVILLE BORO 2,AUDITOR GENERAL, ,DEM,CHRISTINA M. HARTMAN,18
Beaver,OHIOVILLE BORO 2,AUDITOR GENERAL, ,DEM,Write-In Totals,4
Beaver,OHIOVILLE BORO 2,STATE TREASURER, ,DEM,JOE TORSELLA,156
Beaver,OHIOVILLE BORO 2,STATE TREASURER, ,DEM,Write-In Totals,7
Beaver,OHIOVILLE BORO 2,REPRESENTATIVE IN CONGRESS, ,DEM,CONOR LAMB,161
Beaver,OHIOVILLE BORO 2,REPRESENTATIVE IN CONGRESS, ,DEM,Write-In Totals,7
Beaver,OHIOVILLE BORO 2,REP IN THE GENERAL ASSEMBLY 14TH DISTRICT, ,DEM,ZACHARY WILSON,163
Beaver,OHIOVILLE BORO 2,REP IN THE GENERAL ASSEMBLY 14TH DISTRICT, ,DEM,Write-In Totals,7
Beaver,OHIOVILLE BORO 2,PRESIDENT OF THE UNITED STATES, ,REP,DONALD J. TRUMP,174
Beaver,OHIOVILLE BORO 2,PRESIDENT OF THE UNITED STATES, ,REP,ROQUE ROCKY DE LA FUENTE,0
Beaver,OHIOVILLE BORO 2,PRESIDENT OF THE UNITED STATES, ,REP,BILL WELD,7
Beaver,OHIOVILLE BORO 2,PRESIDENT OF THE UNITED STATES, ,REP,Write-In Totals,6
Beaver,OHIOVILLE BORO 2,ATTORNEY GENERAL, ,REP,HEATHER HEIDELBAUGH,160
Beaver,OHIOVILLE BORO 2,ATTORNEY GENERAL, ,REP,Write-In Totals,1
Beaver,OHIOVILLE BORO 2,AUDITOR GENERAL, ,REP,TIMOTHY DEFOOR,156
Beaver,OHIOVILLE BORO 2,AUDITOR GENERAL, ,REP,Write-In Totals,1
Beaver,OHIOVILLE BORO 2,STATE TREASURER, ,REP,STACY L. GARRITY,162
Beaver,OHIOVILLE BORO 2,STATE TREASURER, ,REP,Write-In Totals,1
Beaver,OHIOVILLE BORO 2,REPRESENTATIVE IN CONGRESS, ,REP,SEAN PARNELL,165
Beaver,OHIOVILLE BORO 2,REPRESENTATIVE IN CONGRESS, ,REP,Write-In Totals,1
Beaver,OHIOVILLE BORO 2,REP IN THE GENERAL ASSEMBLY 14TH DISTRICT, ,REP,JIM MARSHALL,181
Beaver,OHIOVILLE BORO 2,REP IN THE GENERAL ASSEMBLY 14TH DISTRICT, ,REP,Write-In Totals,1
Beaver,PATTERSON HEIGHTS BORO,Ballots Cast - Total, , ,Ballots Cast - Total,162
Beaver,PATTERSON HEIGHTS BORO,Ballots Cast - DEMOCRATIC, ,DEM,Ballots Cast - DEMOCRATIC,81
Beaver,PATTERSON HEIGHTS BORO,Ballots Cast - REPUBLICAN, ,REP,Ballots Cast - REPUBLICAN,81
