county,precinct,office,district,party,candidate,election_day,mail_in,provisional,votes
Cambria,WILMORE BOROUGH,General Assembly,72,REP,Jerry Carnicella,10,0,0,10
Cambria,WILMORE BOROUGH,General Assembly,72,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - CENTER TOWN,Registered Voters,,,,,,,713
Cambria,JOHNSTOWN - CENTER TOWN,Registered Voters,,DEM,,,,,435
Cambria,JOHNSTOWN - CENTER TOWN,Registered Voters,,REP,,,,,162
Cambria,JOHNSTOWN - CENTER TOWN,Ballots Cast,,,,60,98,3,161
Cambria,JOHNSTOWN - CENTER TOWN,Ballots Cast,,DEM,,42,71,2,115
Cambria,JOHNSTOWN - CENTER TOWN,Ballots Cast,,REP,,18,27,1,46
Cambria,JOHNSTOWN - CENTER TOWN,President,,DEM,Bernie Sanders,11,10,0,21
Cambria,JOHNSTOWN - CENTER TOWN,President,,DEM,Joseph R. Biden,24,54,2,80
Cambria,JOHNSTOWN - CENTER TOWN,President,,DEM,Tulsi Gabbard,3,4,0,7
Cambria,JOHNSTOWN - CENTER TOWN,President,,DEM,Write-In,1,1,0,2
Cambria,JOHNSTOWN - CENTER TOWN,Attorney General,,DEM,Josh Shapiro,39,62,2,103
Cambria,JOHNSTOWN - CENTER TOWN,Attorney General,,DEM,Write-In,0,1,0,1
Cambria,JOHNSTOWN - CENTER TOWN,Auditor General,,DEM,H. Scott Conklin,13,29,1,43
Cambria,JOHNSTOWN - CENTER TOWN,Auditor General,,DEM,Michael Lamb,14,27,0,41
Cambria,JOHNSTOWN - CENTER TOWN,Auditor General,,DEM,Tracie Fountain,0,4,0,4
Cambria,JOHNSTOWN - CENTER TOWN,Auditor General,,DEM,Rose Rosie Marie Davis,1,1,0,2
Cambria,JOHNSTOWN - CENTER TOWN,Auditor General,,DEM,Nina Ahmad,8,1,0,9
Cambria,JOHNSTOWN - CENTER TOWN,Auditor General,,DEM,Christina M. Hartman,3,3,0,6
Cambria,JOHNSTOWN - CENTER TOWN,Auditor General,,DEM,Write-In,0,0,0,0
Cambria,JOHNSTOWN - CENTER TOWN,State Treasurer,,DEM,Joe Torsella,38,60,2,100
Cambria,JOHNSTOWN - CENTER TOWN,State Treasurer,,DEM,Write-In,1,0,0,1
Cambria,JOHNSTOWN - CENTER TOWN,U.S. House,13,DEM,Todd Rowley,37,61,1,99
Cambria,JOHNSTOWN - CENTER TOWN,U.S. House,13,DEM,Write-In,1,0,0,1
Cambria,JOHNSTOWN - CENTER TOWN,State Senate,35,DEM,Shaun Dougherty,39,62,1,102
Cambria,JOHNSTOWN - CENTER TOWN,State Senate,35,DEM,Write-In,0,0,0,0
Cambria,JOHNSTOWN - CENTER TOWN,General Assembly,71,DEM,Write-In,4,11,0,15
Cambria,JOHNSTOWN - CENTER TOWN,President,,REP,Donald J. Trump,17,23,0,40
Cambria,JOHNSTOWN - CENTER TOWN,President,,REP,Roque Rocky De La Fuente,0,2,0,2
Cambria,JOHNSTOWN - CENTER TOWN,President,,REP,Bill Weld,1,0,0,1
Cambria,JOHNSTOWN - CENTER TOWN,President,,REP,Write-In,0,1,1,2
Cambria,JOHNSTOWN - CENTER TOWN,Attorney General,,REP,Heather Heidelbaugh,16,22,1,39
Cambria,JOHNSTOWN - CENTER TOWN,Attorney General,,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - CENTER TOWN,Auditor General,,REP,Timothy Defoor,15,22,1,38
Cambria,JOHNSTOWN - CENTER TOWN,Auditor General,,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - CENTER TOWN,State Treasurer,,REP,Stacy L. Garrity,14,22,1,37
Cambria,JOHNSTOWN - CENTER TOWN,State Treasurer,,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - CENTER TOWN,U.S. House,13,REP,John Joyce,13,25,1,39
Cambria,JOHNSTOWN - CENTER TOWN,U.S. House,13,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - CENTER TOWN,State Senate,35,REP,Wayne Langerholc Jr.,17,26,1,44
Cambria,JOHNSTOWN - CENTER TOWN,State Senate,35,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - CENTER TOWN,General Assembly,71,REP,Jim Rigby,18,25,1,44
Cambria,JOHNSTOWN - CENTER TOWN,General Assembly,71,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - KERNVILLE,Registered Voters,,,,,,,415
Cambria,JOHNSTOWN - KERNVILLE,Registered Voters,,DEM,,,,,255
Cambria,JOHNSTOWN - KERNVILLE,Registered Voters,,REP,,,,,86
Cambria,JOHNSTOWN - KERNVILLE,Ballots Cast,,,,73,43,2,118
Cambria,JOHNSTOWN - KERNVILLE,Ballots Cast,,DEM,,50,30,2,82
Cambria,JOHNSTOWN - KERNVILLE,Ballots Cast,,REP,,23,13,0,36
Cambria,JOHNSTOWN - KERNVILLE,President,,DEM,Bernie Sanders,5,4,0,9
Cambria,JOHNSTOWN - KERNVILLE,President,,DEM,Joseph R. Biden,41,22,2,65
Cambria,JOHNSTOWN - KERNVILLE,President,,DEM,Tulsi Gabbard,1,2,0,3
Cambria,JOHNSTOWN - KERNVILLE,President,,DEM,Write-In,2,2,0,4
Cambria,JOHNSTOWN - KERNVILLE,Attorney General,,DEM,Josh Shapiro,46,28,2,76
Cambria,JOHNSTOWN - KERNVILLE,Attorney General,,DEM,Write-In,0,0,0,0
Cambria,JOHNSTOWN - KERNVILLE,Auditor General,,DEM,H. Scott Conklin,20,12,0,32
Cambria,JOHNSTOWN - KERNVILLE,Auditor General,,DEM,Michael Lamb,13,5,1,19
Cambria,JOHNSTOWN - KERNVILLE,Auditor General,,DEM,Tracie Fountain,6,1,0,7
Cambria,JOHNSTOWN - KERNVILLE,Auditor General,,DEM,Rose Rosie Marie Davis,1,3,0,4
Cambria,JOHNSTOWN - KERNVILLE,Auditor General,,DEM,Nina Ahmad,5,3,1,9
Cambria,JOHNSTOWN - KERNVILLE,Auditor General,,DEM,Christina M. Hartman,3,3,0,6
Cambria,JOHNSTOWN - KERNVILLE,Auditor General,,DEM,Write-In,0,0,0,0
Cambria,JOHNSTOWN - KERNVILLE,State Treasurer,,DEM,Joe Torsella,44,28,2,74
Cambria,JOHNSTOWN - KERNVILLE,State Treasurer,,DEM,Write-In,0,0,0,0
Cambria,JOHNSTOWN - KERNVILLE,U.S. House,13,DEM,Todd Rowley,43,27,2,72
Cambria,JOHNSTOWN - KERNVILLE,U.S. House,13,DEM,Write-In,1,0,0,1
Cambria,JOHNSTOWN - KERNVILLE,State Senate,35,DEM,Shaun Dougherty,38,26,2,66
Cambria,JOHNSTOWN - KERNVILLE,State Senate,35,DEM,Write-In,2,0,0,2
Cambria,JOHNSTOWN - KERNVILLE,General Assembly,71,DEM,Write-In,4,3,0,7
Cambria,JOHNSTOWN - KERNVILLE,President,,REP,Donald J. Trump,19,9,0,28
Cambria,JOHNSTOWN - KERNVILLE,President,,REP,Roque Rocky De La Fuente,0,1,0,1
Cambria,JOHNSTOWN - KERNVILLE,President,,REP,Bill Weld,3,1,0,4
Cambria,JOHNSTOWN - KERNVILLE,President,,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - KERNVILLE,Attorney General,,REP,Heather Heidelbaugh,21,12,0,33
Cambria,JOHNSTOWN - KERNVILLE,Attorney General,,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - KERNVILLE,Auditor General,,REP,Timothy Defoor,21,11,0,32
Cambria,JOHNSTOWN - KERNVILLE,Auditor General,,REP,Write-In,0,2,0,2
Cambria,JOHNSTOWN - KERNVILLE,State Treasurer,,REP,Stacy L. Garrity,22,12,0,34
Cambria,JOHNSTOWN - KERNVILLE,State Treasurer,,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - KERNVILLE,U.S. House,13,REP,John Joyce,20,12,0,32
Cambria,JOHNSTOWN - KERNVILLE,U.S. House,13,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - KERNVILLE,State Senate,35,REP,Wayne Langerholc Jr.,21,12,0,33
Cambria,JOHNSTOWN - KERNVILLE,State Senate,35,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - KERNVILLE,General Assembly,71,REP,Jim Rigby,23,12,0,35
Cambria,JOHNSTOWN - KERNVILLE,General Assembly,71,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - SEVENTH WARD,Registered Voters,,,,,,,913
Cambria,JOHNSTOWN - SEVENTH WARD,Registered Voters,,DEM,,,,,598
Cambria,JOHNSTOWN - SEVENTH WARD,Registered Voters,,REP,,,,,180
Cambria,JOHNSTOWN - SEVENTH WARD,Ballots Cast,,,,124,71,6,201
Cambria,JOHNSTOWN - SEVENTH WARD,Ballots Cast,,DEM,,98,56,2,156
Cambria,JOHNSTOWN - SEVENTH WARD,Ballots Cast,,REP,,26,15,4,45
Cambria,JOHNSTOWN - SEVENTH WARD,President,,DEM,Bernie Sanders,15,8,1,24
Cambria,JOHNSTOWN - SEVENTH WARD,President,,DEM,Joseph R. Biden,74,43,1,118
Cambria,JOHNSTOWN - SEVENTH WARD,President,,DEM,Tulsi Gabbard,2,0,0,2
Cambria,JOHNSTOWN - SEVENTH WARD,President,,DEM,Write-In,5,1,0,6
Cambria,JOHNSTOWN - SEVENTH WARD,Attorney General,,DEM,Josh Shapiro,82,52,2,136
Cambria,JOHNSTOWN - SEVENTH WARD,Attorney General,,DEM,Write-In,1,0,0,1
Cambria,JOHNSTOWN - SEVENTH WARD,Auditor General,,DEM,H. Scott Conklin,25,22,0,47
Cambria,JOHNSTOWN - SEVENTH WARD,Auditor General,,DEM,Michael Lamb,29,19,0,48
Cambria,JOHNSTOWN - SEVENTH WARD,Auditor General,,DEM,Tracie Fountain,4,3,0,7
Cambria,JOHNSTOWN - SEVENTH WARD,Auditor General,,DEM,Rose Rosie Marie Davis,5,1,1,7
Cambria,JOHNSTOWN - SEVENTH WARD,Auditor General,,DEM,Nina Ahmad,13,3,1,17
Cambria,JOHNSTOWN - SEVENTH WARD,Auditor General,,DEM,Christina M. Hartman,7,1,0,8
Cambria,JOHNSTOWN - SEVENTH WARD,Auditor General,,DEM,Write-In,1,0,0,1
Cambria,JOHNSTOWN - SEVENTH WARD,State Treasurer,,DEM,Joe Torsella,80,48,2,130
Cambria,JOHNSTOWN - SEVENTH WARD,State Treasurer,,DEM,Write-In,1,0,0,1
Cambria,JOHNSTOWN - SEVENTH WARD,U.S. House,13,DEM,Todd Rowley,79,49,2,130
Cambria,JOHNSTOWN - SEVENTH WARD,U.S. House,13,DEM,Write-In,2,0,0,2
Cambria,JOHNSTOWN - SEVENTH WARD,State Senate,35,DEM,Shaun Dougherty,82,51,2,135
Cambria,JOHNSTOWN - SEVENTH WARD,State Senate,35,DEM,Write-In,1,0,0,1
Cambria,JOHNSTOWN - SEVENTH WARD,General Assembly,71,DEM,Write-In,10,5,0,15
Cambria,JOHNSTOWN - SEVENTH WARD,President,,REP,Donald J. Trump,25,10,3,38
Cambria,JOHNSTOWN - SEVENTH WARD,President,,REP,Roque Rocky De La Fuente,0,0,0,0
Cambria,JOHNSTOWN - SEVENTH WARD,President,,REP,Bill Weld,0,3,0,3
Cambria,JOHNSTOWN - SEVENTH WARD,President,,REP,Write-In,0,0,1,1
Cambria,JOHNSTOWN - SEVENTH WARD,Attorney General,,REP,Heather Heidelbaugh,24,14,4,42
Cambria,JOHNSTOWN - SEVENTH WARD,Attorney General,,REP,Write-In,1,0,0,1
Cambria,JOHNSTOWN - SEVENTH WARD,Auditor General,,REP,Timothy Defoor,23,14,3,40
Cambria,JOHNSTOWN - SEVENTH WARD,Auditor General,,REP,Write-In,0,0,1,1
Cambria,JOHNSTOWN - SEVENTH WARD,State Treasurer,,REP,Stacy L. Garrity,24,14,4,42
Cambria,JOHNSTOWN - SEVENTH WARD,State Treasurer,,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - SEVENTH WARD,U.S. House,13,REP,John Joyce,24,15,4,43
Cambria,JOHNSTOWN - SEVENTH WARD,U.S. House,13,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - SEVENTH WARD,State Senate,35,REP,Wayne Langerholc Jr.,26,15,4,45
Cambria,JOHNSTOWN - SEVENTH WARD,State Senate,35,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - SEVENTH WARD,General Assembly,71,REP,Jim Rigby,26,15,4,45
Cambria,JOHNSTOWN - SEVENTH WARD,General Assembly,71,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Registered Voters,,,,,,,466
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Registered Voters,,DEM,,,,,243
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Registered Voters,,REP,,,,,175
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Ballots Cast,,,,58,83,5,146
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Ballots Cast,,DEM,,27,50,0,77
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Ballots Cast,,REP,,31,33,5,69
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,President,,DEM,Bernie Sanders,7,9,0,16
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,President,,DEM,Joseph R. Biden,14,37,0,51
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,President,,DEM,Tulsi Gabbard,4,2,0,6
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,President,,DEM,Write-In,1,2,0,3
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Attorney General,,DEM,Josh Shapiro,24,46,0,70
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Attorney General,,DEM,Write-In,0,0,0,0
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Auditor General,,DEM,H. Scott Conklin,7,25,0,32
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Auditor General,,DEM,Michael Lamb,9,9,0,18
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Auditor General,,DEM,Tracie Fountain,1,1,0,2
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Auditor General,,DEM,Rose Rosie Marie Davis,2,0,0,2
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Auditor General,,DEM,Nina Ahmad,4,4,0,8
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Auditor General,,DEM,Christina M. Hartman,1,6,0,7
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Auditor General,,DEM,Write-In,0,0,0,0
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,State Treasurer,,DEM,Joe Torsella,23,48,0,71
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,State Treasurer,,DEM,Write-In,0,0,0,0
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,U.S. House,13,DEM,Todd Rowley,22,46,0,68
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,U.S. House,13,DEM,Write-In,0,0,0,0
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,State Senate,35,DEM,Shaun Dougherty,26,46,0,72
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,State Senate,35,DEM,Write-In,0,0,0,0
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,General Assembly,71,DEM,Write-In,3,10,0,13
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,President,,REP,Donald J. Trump,29,29,5,63
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,President,,REP,Roque Rocky De La Fuente,0,0,0,0
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,President,,REP,Bill Weld,2,3,0,5
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,President,,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Attorney General,,REP,Heather Heidelbaugh,26,29,5,60
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Attorney General,,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Auditor General,,REP,Timothy Defoor,27,30,5,62
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,Auditor General,,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,State Treasurer,,REP,Stacy L. Garrity,26,31,5,62
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,State Treasurer,,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,U.S. House,13,REP,John Joyce,29,31,5,65
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,U.S. House,13,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,State Senate,35,REP,Wayne Langerholc Jr.,29,32,5,66
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,State Senate,35,REP,Write-In,1,0,0,1
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,General Assembly,71,REP,Jim Rigby,29,32,5,66
Cambria,JOHNSTOWN - EIGHTH WARD NO. 1,General Assembly,71,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Registered Voters,,,,,,,1032
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Registered Voters,,DEM,,,,,514
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Registered Voters,,REP,,,,,407
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Ballots Cast,,,,192,160,3,355
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Ballots Cast,,DEM,,86,124,2,212
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Ballots Cast,,REP,,106,36,1,143
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,President,,DEM,Bernie Sanders,9,26,0,35
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,President,,DEM,Joseph R. Biden,60,93,2,155
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,President,,DEM,Tulsi Gabbard,3,4,0,7
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,President,,DEM,Write-In,9,1,0,10
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Attorney General,,DEM,Josh Shapiro,77,114,2,193
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Attorney General,,DEM,Write-In,3,1,0,4
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Auditor General,,DEM,H. Scott Conklin,38,59,1,98
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Auditor General,,DEM,Michael Lamb,28,33,0,61
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Auditor General,,DEM,Tracie Fountain,3,9,0,12
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Auditor General,,DEM,Rose Rosie Marie Davis,5,6,0,11
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Auditor General,,DEM,Nina Ahmad,2,11,1,14
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Auditor General,,DEM,Christina M. Hartman,2,3,0,5
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Auditor General,,DEM,Write-In,1,1,0,2
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,State Treasurer,,DEM,Joe Torsella,73,110,2,185
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,State Treasurer,,DEM,Write-In,3,1,0,4
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,U.S. House,13,DEM,Todd Rowley,76,112,2,190
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,U.S. House,13,DEM,Write-In,3,1,0,4
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,State Senate,35,DEM,Shaun Dougherty,68,114,2,184
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,State Senate,35,DEM,Write-In,5,1,0,6
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,General Assembly,71,DEM,Write-In,7,18,0,25
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,President,,REP,Donald J. Trump,105,25,1,131
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,President,,REP,Roque Rocky De La Fuente,1,2,0,3
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,President,,REP,Bill Weld,0,4,0,4
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,President,,REP,Write-In,0,2,0,2
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Attorney General,,REP,Heather Heidelbaugh,96,33,1,130
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Attorney General,,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Auditor General,,REP,Timothy Defoor,97,31,1,129
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,Auditor General,,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,State Treasurer,,REP,Stacy L. Garrity,96,31,1,128
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,State Treasurer,,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,U.S. House,13,REP,John Joyce,98,32,1,131
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,U.S. House,13,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,State Senate,35,REP,Wayne Langerholc Jr.,101,33,1,135
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,State Senate,35,REP,Write-In,0,1,0,1
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,General Assembly,71,REP,Jim Rigby,103,32,1,136
Cambria,JOHNSTOWN - EIGHTH WARD NO. 3,General Assembly,71,REP,Write-In,1,0,0,1
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Registered Voters,,,,,,,654
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Registered Voters,,DEM,,,,,414
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Registered Voters,,REP,,,,,154
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Ballots Cast,,,,101,63,6,170
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Ballots Cast,,DEM,,71,54,0,125
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Ballots Cast,,REP,,30,9,6,45
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,President,,DEM,Bernie Sanders,13,9,0,22
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,President,,DEM,Joseph R. Biden,47,41,0,88
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,President,,DEM,Tulsi Gabbard,3,2,0,5
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,President,,DEM,Write-In,5,0,0,5
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Attorney General,,DEM,Josh Shapiro,66,51,0,117
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Attorney General,,DEM,Write-In,1,0,0,1
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Auditor General,,DEM,H. Scott Conklin,28,30,0,58
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Auditor General,,DEM,Michael Lamb,29,15,0,44
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Auditor General,,DEM,Tracie Fountain,2,1,0,3
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Auditor General,,DEM,Rose Rosie Marie Davis,1,3,0,4
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Auditor General,,DEM,Nina Ahmad,7,0,0,7
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Auditor General,,DEM,Christina M. Hartman,2,3,0,5
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Auditor General,,DEM,Write-In,0,0,0,0
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,State Treasurer,,DEM,Joe Torsella,65,45,0,110
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,State Treasurer,,DEM,Write-In,1,0,0,1
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,U.S. House,13,DEM,Todd Rowley,64,46,0,110
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,U.S. House,13,DEM,Write-In,1,0,0,1
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,State Senate,35,DEM,Shaun Dougherty,62,46,0,108
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,State Senate,35,DEM,Write-In,1,0,0,1
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,General Assembly,71,DEM,Write-In,2,4,0,6
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,President,,REP,Donald J. Trump,29,9,5,43
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,President,,REP,Roque Rocky De La Fuente,0,0,0,0
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,President,,REP,Bill Weld,1,0,0,1
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,President,,REP,Write-In,0,0,1,1
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Attorney General,,REP,Heather Heidelbaugh,28,8,6,42
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Attorney General,,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Auditor General,,REP,Timothy Defoor,29,8,6,43
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,Auditor General,,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,State Treasurer,,REP,Stacy L. Garrity,29,8,6,43
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,State Treasurer,,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,U.S. House,13,REP,John Joyce,29,9,6,44
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,U.S. House,13,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,State Senate,35,REP,Wayne Langerholc Jr.,30,9,6,45
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,State Senate,35,REP,Write-In,0,0,0,0
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,General Assembly,71,REP,Jim Rigby,29,9,6,44
Cambria,JOHNSTOWN - OLD CONEMAUGH/WOODVALE,General Assembly,71,REP,Write-In,1,0,0,1
Cambria,JOHNSTOWN - PROSPECT,Registered Voters,,,,,,,339
Cambria,JOHNSTOWN - PROSPECT,Registered Voters,,DEM,,,,,262
Cambria,JOHNSTOWN - PROSPECT,Registered Voters,,REP,,,,,34
Cambria,JOHNSTOWN - PROSPECT,Ballots Cast,,,,64,22,1,87
Cambria,JOHNSTOWN - PROSPECT,Ballots Cast,,DEM,,53,20,1,74
Cambria,JOHNSTOWN - PROSPECT,Ballots Cast,,REP,,11,2,0,13
Cambria,JOHNSTOWN - PROSPECT,President,,DEM,Bernie Sanders,10,2,0,12
Cambria,JOHNSTOWN - PROSPECT,President,,DEM,Joseph R. Biden,42,17,1,60
Cambria,JOHNSTOWN - PROSPECT,President,,DEM,Tulsi Gabbard,0,0,0,0
Cambria,JOHNSTOWN - PROSPECT,President,,DEM,Write-In,1,0,0,1
Cambria,JOHNSTOWN - PROSPECT,Attorney General,,DEM,Josh Shapiro,42,20,1,63
Cambria,JOHNSTOWN - PROSPECT,Attorney General,,DEM,Write-In,0,0,0,0
Cambria,JOHNSTOWN - PROSPECT,Auditor General,,DEM,H. Scott Conklin,14,8,0,22
Cambria,JOHNSTOWN - PROSPECT,Auditor General,,DEM,Michael Lamb,7,7,0,14
