county,precinct,office,district,party,candidate,votes,election_day_votes,mail-in/absentee_votes,provisional_votes
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,PHILLIP BROWN,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,TIM MAHONEY,1,1,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,TIM MAHONEY,2,2,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,TIM MAHONEY,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,CRISTI SPIKER,1,1,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,CRISTI SPIKER,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,CRISTI SPIKER,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,NOAH LUDY,1,1,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,NOAH LUDY,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,NOAH LUDY,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,MOD GIACHETTI,1,1,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,MOD GIACHETTI,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,MOD GIACHETTI,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,CARL MICARELLI,1,1,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,CARL MICARELLI,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,CARL MICARELLI,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,JULLAN FIGGARETTI,1,1,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,JULLAN FIGGARETTI,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,JULLAN FIGGARETTI,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,KEELEY FORRESTEL,1,1,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,KEELEY FORRESTEL,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,KEELEY FORRESTEL,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,VINCE VICITES,1,1,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,VINCE VICITES,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,VINCE VICITES,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,TOM JONES,1,1,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,TOM JONES,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,TOM JONES,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,ROBERT SMITH,1,1,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,ROBERT SMITH,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,ROBERT SMITH,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,SCOT RUSSELL,0,0,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,SCOT RUSSELL,1,1,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,SCOT RUSSELL,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,TITO VANESHOFF,0,0,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,TITO VANESHOFF,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,TITO VANESHOFF,1,1,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,SAMUEL PETRO,0,0,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,SAMUEL PETRO,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,SAMUEL PETRO,2,2,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,TIFFANY DITMORE,0,0,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,TIFFANY DITMORE,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,TIFFANY DITMORE,1,1,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,ALAN CURSTED,0,0,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,ALAN CURSTED,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,ALAN CURSTED,1,1,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,DAN CLARK HOPWOOD,0,0,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,DAN CLARK HOPWOOD,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,DAN CLARK HOPWOOD,1,0,1,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,DOUG SCOTT,0,0,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,DOUG SCOTT,2,0,2,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,DOUG SCOTT,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,TIM DEEGAN,0,0,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,TIM DEEGAN,1,0,1,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,TIM DEEGAN,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,MARTIN ZAVODNICK,0,0,0,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,MARTIN ZAVODNICK,1,0,1,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,MARTIN ZAVODNICK,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Tax Collector,,,JAMES MARMOL,2,0,2,0
Fayette,South Union Township 2 - 68-02,Township Tax Collector,,,JAMES MARMOL,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Tax Collector,,,JAMES MARMOL,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Auditor (6 Year),,DEM,Brenda Earley,809,441,367,1
Fayette,South Union Township 2 - 68-02,Township Auditor (6 Year),,DEM,Brenda Earley,370,225,144,1
Fayette,South Union Township 3 - 68-03,Township Auditor (6 Year),,DEM,Brenda Earley,399,228,171,0
Fayette,South Union Township 1 - 68-01,Township Auditor (6 Year),,REP,Paul Richardson,930,744,184,2
Fayette,South Union Township 2 - 68-02,Township Auditor (6 Year),,REP,Paul Richardson,489,384,101,4
Fayette,South Union Township 3 - 68-03,Township Auditor (6 Year),,REP,Paul Richardson,552,461,91,0
Fayette,South Union Township 1 - 68-01,Township Auditor (6 Year),,,Write-in,2,2,0,0
Fayette,South Union Township 2 - 68-02,Township Auditor (6 Year),,,Write-in,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Auditor (6 Year),,,Write-in,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Auditor (6 Year),,,JOEL HARKINS,1,1,0,0
Fayette,South Union Township 2 - 68-02,Township Auditor (6 Year),,,JOEL HARKINS,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Auditor (6 Year),,,JOEL HARKINS,0,0,0,0
Fayette,South Union Township 1 - 68-01,Township Auditor (6 Year),,,JULIET HENNEY,1,1,0,0
Fayette,South Union Township 2 - 68-02,Township Auditor (6 Year),,,JULIET HENNEY,0,0,0,0
Fayette,South Union Township 3 - 68-03,Township Auditor (6 Year),,,JULIET HENNEY,0,0,0,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,REP,Adam Cunningham,1175,873,299,3
Fayette,South Union Township 1 - 68-01,Judge of Election,,,Write-in,24,15,9,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,JESSE VIHUDAL,2,2,0,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,RANDY MARSH,1,1,0,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,JESSE VIHLIDAL,1,1,0,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,GORDON MAXWELL,1,1,0,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,MICHAEL BROWN,1,1,0,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,ETHAN FARINISH,1,1,0,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,KIM KAVANSHANSKY,1,1,0,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,LEE ENGLAND,1,1,0,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,CARL MICARELLI,1,1,0,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,DAN ORRIS,1,1,0,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,CHARLES PATRICK,1,1,0,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,VINCE VICITES,1,1,0,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,CHRISTOPHER HITCHEAS,1,1,0,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,DENNIS HULL,1,1,0,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,APRIL MCCOY,1,0,1,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,DANIEL WASSMER,1,0,1,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,JACK SMITH,2,0,2,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,RICK FRANK,1,0,1,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,JUDI ANN MOATS,1,0,1,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,LENNY MOAT,1,0,1,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,CHRISTIAN SESEK,1,0,1,0
Fayette,South Union Township 1 - 68-01,Judge of Election,,,CECILY PATTERSON,1,0,1,0
Fayette,South Union Township 2 - 68-02,Judge of Election,,,Write-in,7,4,3,0
Fayette,South Union Township 2 - 68-02,Judge of Election,,,BETH JUDY,1,1,0,0
Fayette,South Union Township 2 - 68-02,Judge of Election,,,OWEN EZZI,1,1,0,0
Fayette,South Union Township 2 - 68-02,Judge of Election,,,KENDALL SISLER,1,1,0,0
Fayette,South Union Township 2 - 68-02,Judge of Election,,,NANCY VERNON,0,0,0,0
Fayette,South Union Township 2 - 68-02,Judge of Election,,,RACHEL ROLLINGS,1,1,0,0
Fayette,South Union Township 2 - 68-02,Judge of Election,,,JASON SCOTT,1,0,1,0
Fayette,South Union Township 2 - 68-02,Judge of Election,,,RICHARD BARRON,1,0,1,0
Fayette,South Union Township 2 - 68-02,Judge of Election,,,CURT BUKOVAN,1,0,1,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,Write-in,29,20,9,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,AARON COLEMAN,3,3,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,JAMIE HUDOCK,1,1,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,BERNARD QUARRICK,2,2,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,CHRISTA PETKO,2,2,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,JENNIFER WINGROVE,1,1,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,PATRICK PATRONAS,1,1,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,CHRIS BECKNER,1,1,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,NICOLE CUPPIO,1,1,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,TERRY DOWLING,1,1,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,MARK MALDOVAN,1,1,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,BRODY MCCANN,1,1,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,ROBT MADISON,1,1,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,DOMINIC BOONE,0,0,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,JAMES T DAVIS,1,1,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,WILLIAM R MADDIS,1,1,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,JOEY KENDALL,1,1,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,TRACY MCDOWELL,1,1,0,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,NICHOLAS CLARK,1,0,1,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,LOUIS A AGOSTINI,1,0,1,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,JENNIFER KEARNS,1,0,1,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,DEBBIE CONWAY CUNNINGHAM,3,0,3,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,MARY MACAR,1,0,1,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,ANDREA MIKLUSAK,1,0,1,0
Fayette,South Union Township 3 - 68-03,Judge of Election,,,JEFFREY A PILLAR,1,0,1,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,DEM,Judi Ann Moats,1236,780,454,2
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,Write-in,27,24,3,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,CRISTI SPIKER,2,2,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,CAROL CABOT,2,2,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,ROBERT SMITH,2,2,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,JOHN SMITH,1,1,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,ELI GEIBIG,1,1,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,CHANCE BURCHICK,3,3,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,JOY LYNCH,1,1,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,PATRIC CONNORS,2,2,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,JOSHUA A REED,1,1,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,JUDY ANN MOATS,1,1,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,JASON SCOTT,1,1,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,ROSIE HICKLE,1,1,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,PHILLIP BROWN,1,1,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,PAUL RICHARDSON,1,1,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,ADAM SEPIC,1,1,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,SANTINO GUZZO,1,1,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,FRANK CHECK,1,1,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,KENNY RIDELL,1,1,0,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,JAMES MARMOL,2,0,2,0
Fayette,South Union Township 1 - 68-01,Inspector of Election,,,KIM CLAY,1,0,1,0
Fayette,South Union Township 2 - 68-02,Inspector of Election,,,Write-in,8,4,4,0
Fayette,South Union Township 2 - 68-02,Inspector of Election,,,MATTHEW LANHAM,1,1,0,0
Fayette,South Union Township 2 - 68-02,Inspector of Election,,,ANTHONY JUDY,1,1,0,0
Fayette,South Union Township 2 - 68-02,Inspector of Election,,,MATT SAPIENZA,1,1,0,0
Fayette,South Union Township 2 - 68-02,Inspector of Election,,,EDWARD JACQUES,1,1,0,0
Fayette,South Union Township 2 - 68-02,Inspector of Election,,,JASON SCOTT,1,0,1,0
Fayette,South Union Township 2 - 68-02,Inspector of Election,,,DOUG SCOTT,1,0,1,0
Fayette,South Union Township 2 - 68-02,Inspector of Election,,,RICHARD BARRON,1,0,1,0
Fayette,South Union Township 2 - 68-02,Inspector of Election,,,CURT BUKOVAN,1,0,1,0
Fayette,South Union Township 3 - 68-03,Inspector of Election,,REP,Jennifer Elizabeth Kearns,608,486,122,0
Fayette,South Union Township 3 - 68-03,Inspector of Election,,,Write-in,7,5,2,0
Fayette,South Union Township 3 - 68-03,Inspector of Election,,,BERNARD QUARRICK,2,2,0,0
Fayette,South Union Township 3 - 68-03,Inspector of Election,,,NICOLE CUPPIO,1,1,0,0
Fayette,South Union Township 3 - 68-03,Inspector of Election,,,ROBT MADISON,1,1,0,0
Fayette,South Union Township 3 - 68-03,Inspector of Election,,,DOMINIC BOONE,1,1,0,0
Fayette,South Union Township 3 - 68-03,Inspector of Election,,,DEREK V PERRONE,1,0,1,0
Fayette,South Union Township 3 - 68-03,Inspector of Election,,,ERNIE MACAR,1,0,1,0
Fayette,Springfield Township 1 - 70-01,Township Supervisor (6 Year),,DEM/REP,Ross Miner,235,208,24,3
Fayette,Springfield Township 2 - 70-02,Township Supervisor (6 Year),,DEM/REP,Ross Miner,211,181,28,2
Fayette,Springfield Township 1 - 70-01,Township Supervisor (6 Year),,,Write-in,7,5,2,0
Fayette,Springfield Township 2 - 70-02,Township Supervisor (6 Year),,,Write-in,4,1,3,0
Fayette,Springfield Township 1 - 70-01,Township Supervisor (6 Year),,,TRAVIS SAWKA,1,1,0,0
Fayette,Springfield Township 2 - 70-02,Township Supervisor (6 Year),,,TRAVIS SAWKA,0,0,0,0
Fayette,Springfield Township 1 - 70-01,Township Supervisor (6 Year),,,BILL STRIDER,1,1,0,0
Fayette,Springfield Township 2 - 70-02,Township Supervisor (6 Year),,,BILL STRIDER,0,0,0,0
Fayette,Springfield Township 1 - 70-01,Township Supervisor (6 Year),,,COY MILLWOOD,1,1,0,0
Fayette,Springfield Township 2 - 70-02,Township Supervisor (6 Year),,,COY MILLWOOD,0,0,0,0
Fayette,Springfield Township 1 - 70-01,Township Supervisor (6 Year),,,JEFFREY PHILLIPS,1,1,0,0
Fayette,Springfield Township 2 - 70-02,Township Supervisor (6 Year),,,JEFFREY PHILLIPS,0,0,0,0
Fayette,Springfield Township 1 - 70-01,Township Supervisor (6 Year),,,CYNTHIA RICHTER,1,1,0,0
Fayette,Springfield Township 2 - 70-02,Township Supervisor (6 Year),,,CYNTHIA RICHTER,0,0,0,0
Fayette,Springfield Township 1 - 70-01,Township Supervisor (6 Year),,,ADAM RUGG,0,0,0,0
Fayette,Springfield Township 2 - 70-02,Township Supervisor (6 Year),,,ADAM RUGG,1,1,0,0
Fayette,Springfield Township 1 - 70-01,Township Supervisor (6 Year),,,ADAM BURGESS,0,0,0,0
Fayette,Springfield Township 2 - 70-02,Township Supervisor (6 Year),,,ADAM BURGESS,2,0,2,0
Fayette,Springfield Township 1 - 70-01,Township Supervisor (6 Year),,,JAMES HERMON,0,0,0,0
Fayette,Springfield Township 2 - 70-02,Township Supervisor (6 Year),,,JAMES HERMON,1,0,1,0
Fayette,Springfield Township 1 - 70-01,Township Supervisor (6 Year),,,BRIAN NICHOLSON,2,0,2,0
Fayette,Springfield Township 2 - 70-02,Township Supervisor (6 Year),,,BRIAN NICHOLSON,0,0,0,0
Fayette,Springfield Township 1 - 70-01,Township Tax Collector,,REP,Virginia Bowser,258,230,25,3
Fayette,Springfield Township 2 - 70-02,Township Tax Collector,,REP,Virginia Bowser,213,185,26,2
Fayette,Springfield Township 1 - 70-01,Township Tax Collector,,,Write-in,3,3,0,0
Fayette,Springfield Township 2 - 70-02,Township Tax Collector,,,Write-in,3,1,2,0
Fayette,Springfield Township 1 - 70-01,Township Tax Collector,,,ERIC SAYLOR,1,1,0,0
Fayette,Springfield Township 2 - 70-02,Township Tax Collector,,,ERIC SAYLOR,0,0,0,0
Fayette,Springfield Township 1 - 70-01,Township Tax Collector,,,SHAWNEE SAWKA,1,1,0,0
Fayette,Springfield Township 2 - 70-02,Township Tax Collector,,,SHAWNEE SAWKA,0,0,0,0
Fayette,Springfield Township 1 - 70-01,Township Tax Collector,,,JEFFREY PHILLIPS,1,1,0,0
Fayette,Springfield Township 2 - 70-02,Township Tax Collector,,,JEFFREY PHILLIPS,0,0,0,0
Fayette,Springfield Township 1 - 70-01,Township Tax Collector,,,LISA SHOW,0,0,0,0
Fayette,Springfield Township 2 - 70-02,Township Tax Collector,,,LISA SHOW,1,1,0,0
Fayette,Springfield Township 1 - 70-01,Township Tax Collector,,,STEPHANIE CAIN,0,0,0,0
Fayette,Springfield Township 2 - 70-02,Township Tax Collector,,,STEPHANIE CAIN,2,0,2,0
Fayette,Springfield Township 1 - 70-01,Township Auditor (6 Year),,DEM,Marlene Kern,101,87,13,1
Fayette,Springfield Township 2 - 70-02,Township Auditor (6 Year),,DEM,Marlene Kern,88,63,23,2
Fayette,Springfield Township 1 - 70-01,Township Auditor (6 Year),,REP,Jodi Critchfield,191,171,18,2
Fayette,Springfield Township 2 - 70-02,Township Auditor (6 Year),,REP,Jodi Critchfield,164,144,20,0
Fayette,Springfield Township 1 - 70-01,Township Auditor (6 Year),,,Write-in,0,0,0,0
Fayette,Springfield Township 2 - 70-02,Township Auditor (6 Year),,,Write-in,0,0,0,0
Fayette,Springfield Township 1 - 70-01,Judge of Election,,,Write-in,4,4,0,0
Fayette,Springfield Township 1 - 70-01,Judge of Election,,,LILLIAN M STOLS,1,1,0,0
Fayette,Springfield Township 1 - 70-01,Judge of Election,,,ROSS MINER,1,1,0,0
Fayette,Springfield Township 1 - 70-01,Judge of Election,,,MATTHEW WOLFORD,1,1,0,0
Fayette,Springfield Township 1 - 70-01,Judge of Election,,,JEFFREY PHILLIPS,1,1,0,0
Fayette,Springfield Township 2 - 70-02,Judge of Election,,,Write-in,4,4,0,0
Fayette,Springfield Township 2 - 70-02,Judge of Election,,,MARIA BATTISTA,1,1,0,0
Fayette,Springfield Township 2 - 70-02,Judge of Election,,,BOB WARNER,1,1,0,0
Fayette,Springfield Township 2 - 70-02,Judge of Election,,,BEV MORISSON,1,1,0,0
Fayette,Springfield Township 2 - 70-02,Judge of Election,,,BOB RENZI,1,1,0,0
Fayette,Springfield Township 1 - 70-01,Inspector of Election,,DEM,Anna M Johnson,184,162,20,2
Fayette,Springfield Township 1 - 70-01,Inspector of Election,,,Write-in,2,2,0,0
Fayette,Springfield Township 1 - 70-01,Inspector of Election,,,ROSS MINER,1,1,0,0
Fayette,Springfield Township 1 - 70-01,Inspector of Election,,,ROBERT SHULTZ,1,1,0,0
Fayette,Springfield Township 2 - 70-02,Inspector of Election,,,Write-in,2,2,0,0
Fayette,Springfield Township 2 - 70-02,Inspector of Election,,,MATT BIGAM,1,1,0,0
Fayette,Springfield Township 2 - 70-02,Inspector of Election,,,ROSS MINER,1,1,0,0
Fayette,Springhill Township - 72-01,Township Supervisor (6 Year),,DEM/REP,Sean Goodwin,523,375,141,7
Fayette,Springhill Township - 72-01,Township Supervisor (6 Year),,,Write-in,12,9,3,0
Fayette,Springhill Township - 72-01,Township Supervisor (6 Year),,,GENE GRIMM,5,5,0,0
Fayette,Springhill Township - 72-01,Township Supervisor (6 Year),,,JUSTIN LINCOLN,0,0,0,0
Fayette,Springhill Township - 72-01,Township Supervisor (6 Year),,,BROOKS CULT,1,1,0,0
Fayette,Springhill Township - 72-01,Township Supervisor (6 Year),,,MIKE HAUGHT,1,1,0,0
